"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1959-01-01","1959","01","01","","2.8","","-4.4","","-0.8","","18.8","","0.0","","11.7","","0.0","","11.7","","3","","9","","37",""
"1959-01-02","1959","01","02","","1.1","","-0.6","","0.3","","17.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","25","","53",""
"1959-01-03","1959","01","03","","3.3","","-1.1","","1.1","","16.9","","0.0","","0.0","","2.8","","2.8","","0","T","","","<31",""
"1959-01-04","1959","01","04","","-4.4","","-12.8","","-8.6","","26.6","","0.0","","0.0","","1.8","","1.8","","3","","32","","66",""
"1959-01-05","1959","01","05","","-10.6","","-20.6","","-15.6","","33.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","29","","69",""
"1959-01-06","1959","01","06","","-10.6","","-17.2","","-13.9","","31.9","","0.0","","0.0","","0.0","T","0.0","T","5","","29","","58",""
"1959-01-07","1959","01","07","","-7.2","","-17.2","","-12.2","","30.2","","0.0","","0.0","","0.0","T","0.0","T","5","","36","","40",""
"1959-01-08","1959","01","08","","-6.1","","-12.8","","-9.5","","27.5","","0.0","","0.0","","0.0","T","0.0","T","5","","36","","42",""
"1959-01-09","1959","01","09","","-5.6","","-10.6","","-8.1","","26.1","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","55",""
"1959-01-10","1959","01","10","","-4.4","","-13.9","","-9.2","","27.2","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","50",""
"1959-01-11","1959","01","11","","-2.2","","-8.9","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","60",""
"1959-01-12","1959","01","12","","0.6","","-9.4","","-4.4","","22.4","","0.0","","0.0","","0.0","T","0.0","T","5","","29","","47",""
"1959-01-13","1959","01","13","","-1.1","","-3.3","","-2.2","","20.2","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","63",""
"1959-01-14","1959","01","14","","1.1","","-9.4","","-4.2","","22.2","","0.0","","10.9","","0.0","","10.9","","5","","18","","34",""
"1959-01-15","1959","01","15","","1.7","","-0.6","","0.6","","17.4","","0.0","","0.0","","2.8","","2.8","","3","","36","","34",""
"1959-01-16","1959","01","16","","-2.8","","-7.2","","-5.0","","23.0","","0.0","","0.0","","1.3","","1.3","","5","","34","","56",""
"1959-01-17","1959","01","17","","-8.9","","-12.8","","-10.9","","28.9","","0.0","","0.0","","0.3","","0.3","","5","","27","","50",""
"1959-01-18","1959","01","18","","-6.1","","-15.0","","-10.6","","28.6","","0.0","","0.0","","1.3","","1.3","","5","","23","","50",""
"1959-01-19","1959","01","19","","0.0","","-12.8","","-6.4","","24.4","","0.0","","0.0","","3.6","","3.6","","8","","20","","47",""
"1959-01-20","1959","01","20","","0.0","","-19.4","","-9.7","","27.7","","0.0","","5.6","","5.1","","10.7","","10","","","","<31",""
"1959-01-21","1959","01","21","","9.4","","-4.4","","2.5","","15.5","","0.0","","5.3","","0.3","","5.6","","10","","20","","93",""
"1959-01-22","1959","01","22","","-4.4","","-10.6","","-7.5","","25.5","","0.0","","0.0","","0.3","","0.3","","10","","25","","101",""
"1959-01-23","1959","01","23","","-12.2","","-15.6","","-13.9","","31.9","","0.0","","0.0","","0.0","","0.0","","5","","27","","63",""
"1959-01-24","1959","01","24","","-3.9","","-16.1","","-10.0","","28.0","","0.0","","0.0","","6.1","","6.1","","3","","23","","43",""
"1959-01-25","1959","01","25","","-4.4","","-11.7","","-8.1","","26.1","","0.0","","0.0","","0.0","T","0.0","T","8","","34","","50",""
"1959-01-26","1959","01","26","","-10.6","","-22.2","","-16.4","","34.4","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1959-01-27","1959","01","27","","-3.9","","-13.9","","-8.9","","26.9","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1959-01-28","1959","01","28","","-1.1","","-13.9","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","5","","27","","43",""
"1959-01-29","1959","01","29","","3.3","","-12.2","","-4.5","","22.5","","0.0","","6.4","","0.3","","6.6","","5","","","","<31",""
"1959-01-30","1959","01","30","","2.2","","-4.4","","-1.1","","19.1","","0.0","","0.0","","0.0","T","0.0","T","5","","29","","72",""
"1959-01-31","1959","01","31","","-8.9","","-12.8","","-10.9","","28.9","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","43",""
"1959-02-01","1959","02","01","","-13.3","","-17.8","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","5","","27","S","37",""
"1959-02-02","1959","02","02","","-8.9","","-20.6","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","5","","27","","60",""
"1959-02-03","1959","02","03","","2.8","","-12.8","","-5.0","","23.0","","0.0","","2.3","","3.3","","5.6","","5","","23","","53",""
"1959-02-04","1959","02","04","","-1.1","","-5.6","","-3.4","","21.4","","0.0","","0.0","","0.0","T","0.0","T","3","","27","","53",""
"1959-02-05","1959","02","05","","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","0.3","","0.3","","3","","27","","76",""
"1959-02-06","1959","02","06","","-8.9","","-14.4","","-11.7","","29.7","","0.0","","0.0","","0.0","T","0.0","T","3","","27","","72",""
"1959-02-07","1959","02","07","","2.8","","-16.7","","-7.0","","25.0","","0.0","","0.0","","0.0","T","0.0","T","3","","27","","43",""
"1959-02-08","1959","02","08","","-8.9","","-16.7","","-12.8","","30.8","","0.0","","0.0","","0.3","","0.3","","3","","36","","51",""
"1959-02-09","1959","02","09","","-1.1","","-18.3","","-9.7","","27.7","","0.0","","8.9","","4.1","","13.0","","3","","9","","51",""
"1959-02-10","1959","02","10","","-4.4","","-10.0","","-7.2","","25.2","","0.0","","0.3","","10.2","","10.4","","5","","5","","48",""
"1959-02-11","1959","02","11","","-8.9","","-14.4","","-11.7","","29.7","","0.0","","0.0","","0.8","","0.8","","10","","36","","35",""
"1959-02-12","1959","02","12","","5.0","","-25.6","","-10.3","","28.3","","0.0","","0.5","","0.0","T","0.5","","13","","27","","50",""
"1959-02-13","1959","02","13","","2.8","","-6.1","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","10","","27","","64",""
"1959-02-14","1959","02","14","","0.6","","-6.7","","-3.1","","21.1","","0.0","","15.5","","0.3","","15.7","","5","","9","","32",""
"1959-02-15","1959","02","15","","-1.7","","-8.9","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","5","","36","","58",""
"1959-02-16","1959","02","16","","1.1","","-6.1","","-2.5","","20.5","","0.0","","0.0","","0.8","","0.8","","5","","23","","53",""
"1959-02-17","1959","02","17","","-1.1","","-4.4","","-2.8","","20.8","","0.0","","0.0","","2.8","","2.8","","5","","","","<31",""
"1959-02-18","1959","02","18","","-3.9","","-9.4","","-6.7","","24.7","","0.0","","0.0","","0.8","","0.8","","8","","36","","61",""
"1959-02-19","1959","02","19","","-14.4","","-18.9","","-16.7","","34.7","","0.0","","0.0","","0.0","","0.0","","8","","32","","53",""
"1959-02-20","1959","02","20","","-8.9","","-19.4","","-14.2","","32.2","","0.0","","0.0","","0.0","T","0.0","T","8","","27","","56",""
"1959-02-21","1959","02","21","","-4.4","","-12.2","","-8.3","","26.3","","0.0","","0.0","","0.0","T","0.0","T","8","","32","","72",""
"1959-02-22","1959","02","22","","-0.6","","-16.7","","-8.7","","26.7","","0.0","","0.0","","0.8","","0.8","","8","","","","<31",""
"1959-02-23","1959","02","23","","2.2","","-2.2","","0.0","","18.0","","0.0","","0.3","","15.7","","16.0","","8","","14","","35",""
"1959-02-24","1959","02","24","","-6.7","","-11.7","","-9.2","","27.2","","0.0","","0.0","","0.0","","0.0","","18","","36","","43",""
"1959-02-25","1959","02","25","","0.0","","-23.9","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"1959-02-26","1959","02","26","","1.7","","-16.1","","-7.2","","25.2","","0.0","","0.0","T","2.8","","2.8","","15","","14","","32",""
"1959-02-27","1959","02","27","","1.7","","0.0","","0.9","","17.1","","0.0","","0.0","","0.0","T","0.0","T","13","","27","","34",""
"1959-02-28","1959","02","28","","3.3","","-8.3","","-2.5","","20.5","","0.0","","0.5","","3.3","","3.8","","10","","","","<31",""
"1959-03-01","1959","03","01","","2.8","","-1.1","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","10","","36","","31",""
"1959-03-02","1959","03","02","","3.9","","-7.2","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1959-03-03","1959","03","03","","4.4","","-1.1","","1.7","","16.3","","0.0","","0.0","T","0.0","T","0.0","T","5","","23","","37",""
"1959-03-04","1959","03","04","","0.6","","-3.9","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","5","","27","","60",""
"1959-03-05","1959","03","05","","1.7","","-8.9","","-3.6","","21.6","","0.0","","16.3","","0.0","T","16.3","","5","","9","","60",""
"1959-03-06","1959","03","06","","5.0","","-1.1","","2.0","","16.0","","0.0","","4.3","","0.0","T","4.3","","3","","23","","82",""
"1959-03-07","1959","03","07","","-4.4","","-10.0","","-7.2","","25.2","","0.0","","0.0","","0.0","T","0.0","T","3","","32","","77",""
"1959-03-08","1959","03","08","","-2.8","","-10.6","","-6.7","","24.7","","0.0","","0.0","","7.6","","7.6","","3","","","","<31",""
"1959-03-09","1959","03","09","","-2.2","","-7.2","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1959-03-10","1959","03","10","","-1.1","","-15.0","","-8.1","","26.1","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1959-03-11","1959","03","11","","-1.1","","-15.0","","-8.1","","26.1","","0.0","","0.0","","3.0","","3.0","","8","","","","<31",""
"1959-03-12","1959","03","12","","-3.9","","-7.2","","-5.6","","23.6","","0.0","","0.0","","6.6","","6.6","","8","","5","","39",""
"1959-03-13","1959","03","13","","0.6","","-7.8","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","13","","27","","53",""
"1959-03-14","1959","03","14","","3.9","","-8.3","","-2.2","","20.2","","0.0","","0.3","","0.0","T","0.3","","10","","","","<31",""
"1959-03-15","1959","03","15","","6.7","","0.0","","3.4","","14.6","","0.0","","8.6","","0.0","T","8.6","","5","","23","","122",""
"1959-03-16","1959","03","16","","-1.7","","-3.9","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","3","","27","","97",""
"1959-03-17","1959","03","17","","-2.8","","-7.8","","-5.3","","23.3","","0.0","","0.0","","1.5","","1.5","","3","","36","","48",""
"1959-03-18","1959","03","18","","-1.1","","-10.6","","-5.9","","23.9","","0.0","","0.0","","0.0","T","0.0","T","3","","32","S","43",""
"1959-03-19","1959","03","19","","8.9","","-5.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","3","","27","","51",""
"1959-03-20","1959","03","20","","11.1","","2.8","","7.0","","11.0","","0.0","","1.3","","0.0","","1.3","","0","T","","","<31",""
"1959-03-21","1959","03","21","","3.9","","-6.7","","-1.4","","19.4","","0.0","","0.0","T","0.0","T","0.0","T","0","T","32","","79",""
"1959-03-22","1959","03","22","","-6.7","","-15.6","","-11.2","","29.2","","0.0","","0.0","","0.0","","0.0","","0","T","36","","64",""
"1959-03-23","1959","03","23","","6.7","","-10.6","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","0","T","23","","40",""
"1959-03-24","1959","03","24","","9.4","","-1.1","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1959-03-25","1959","03","25","","5.0","","-0.6","","2.2","","15.8","","0.0","","0.0","T","1.0","","1.0","","0","T","","","<31",""
"1959-03-26","1959","03","26","","6.1","","-2.8","","1.7","","16.3","","0.0","","0.0","","9.4","","9.4","","0","T","14","","37",""
"1959-03-27","1959","03","27","","1.7","","-1.7","","0.0","","18.0","","0.0","","0.0","","0.0","T","0.0","T","10","","5","","53",""
"1959-03-28","1959","03","28","","-1.1","","-10.6","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","10","","36","","32",""
"1959-03-29","1959","03","29","","3.3","","-13.3","","-5.0","","23.0","","0.0","","0.0","T","0.0","T","0.0","T","8","","","","<31",""
"1959-03-30","1959","03","30","","5.6","","-1.7","","2.0","","16.0","","0.0","","0.0","T","0.0","T","0.0","T","3","","","","<31",""
"1959-03-31","1959","03","31","","9.4","","1.1","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","T","14","","37",""
"1959-04-01","1959","04","01","","13.3","","1.1","","7.2","","10.8","","0.0","","1.8","","0.0","","1.8","","0","T","27","","53",""
"1959-04-02","1959","04","02","","8.3","","3.3","","5.8","","12.2","","0.0","","0.0","T","0.0","","0.0","T","0","T","27","","60",""
