"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1986-01-01","1986","01","01","","-3.0","","-7.0","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","8","","25","","39",""
"1986-01-02","1986","01","02","","0.8","","-8.0","","-3.6","","21.6","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1986-01-03","1986","01","03","","-0.5","","-10.8","","-5.7","","23.7","","0.0","","0.0","","2.6","","1.4","","6","","9","","46",""
"1986-01-04","1986","01","04","","-3.2","","-9.1","","-6.2","","24.2","","0.0","","0.0","","1.6","","0.8","","7","","9","","43",""
"1986-01-05","1986","01","05","","-3.8","","-9.4","","-6.6","","24.6","","0.0","","0.0","","0.6","","0.2","","8","","24","","70",""
"1986-01-06","1986","01","06","","-6.4","","-14.6","","-10.5","","28.5","","0.0","","0.0","","0.2","","0.0","T","8","","29","","56",""
"1986-01-07","1986","01","07","","-11.2","","-21.1","","-16.2","","34.2","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"1986-01-08","1986","01","08","","-6.1","","-21.9","","-14.0","","32.0","","0.0","","0.0","","0.0","T","0.0","T","7","","25","","69",""
"1986-01-09","1986","01","09","","0.9","","-7.9","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","7","","24","","63",""
"1986-01-10","1986","01","10","","1.5","","-5.7","","-2.1","","20.1","","0.0","","0.0","","0.0","T","0.0","T","4","","35","","44",""
"1986-01-11","1986","01","11","","3.0","","-5.3","","-1.2","","19.2","","0.0","","0.0","","0.0","T","0.0","T","4","","22","","44",""
"1986-01-12","1986","01","12","","4.0","","-2.7","","0.7","","17.3","","0.0","","0.0","","0.0","T","0.0","T","3","","24","","67",""
"1986-01-13","1986","01","13","","-2.7","","-15.8","","-9.3","","27.3","","0.0","","0.0","","0.4","","0.2","","3","","36","","67",""
"1986-01-14","1986","01","14","","-13.1","","-20.2","","-16.7","","34.7","","0.0","","0.0","","1.4","","0.8","","3","","35","","35",""
"1986-01-15","1986","01","15","","-6.4","","-21.0","","-13.7","","31.7","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"1986-01-16","1986","01","16","","-0.2","","-6.6","","-3.4","","21.4","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"1986-01-17","1986","01","17","","6.2","","-2.5","","1.9","","16.1","","0.0","","1.4","","0.0","","1.4","","4","","23","","41",""
"1986-01-18","1986","01","18","","6.7","","2.1","","4.4","","13.6","","0.0","","0.0","T","0.0","","0.0","T","0","T","23","","31",""
"1986-01-19","1986","01","19","","5.2","","2.0","","3.6","","14.4","","0.0","","12.4","","0.0","","12.4","","0","T","35","","41",""
"1986-01-20","1986","01","20","","2.8","","-1.6","","0.6","","17.4","","0.0","","0.9","","0.0","","0.9","","0","T","34","","85",""
"1986-01-21","1986","01","21","","3.9","","-5.0","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","0","","32","","33",""
"1986-01-22","1986","01","22","","4.5","","-5.9","","-0.7","","18.7","","0.0","","0.0","T","0.0","","0.0","T","0","","32","","57",""
"1986-01-23","1986","01","23","","-5.3","","-11.6","","-8.5","","26.5","","0.0","","0.0","","0.2","","0.0","T","0","T","","","<31",""
"1986-01-24","1986","01","24","","-2.2","","-8.6","","-5.4","","23.4","","0.0","","0.0","","0.8","","0.6","","0","T","11","","56",""
"1986-01-25","1986","01","25","","2.2","","-2.4","","-0.1","","18.1","","0.0","","0.2","","4.0","","3.2","","0","T","18","","54",""
"1986-01-26","1986","01","26","","1.3","","-5.0","","-1.9","","19.9","","0.0","","0.0","T","0.2","","0.0","T","2","","","","<31",""
