"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1966-01-01","1966","01","01","","8.3","","-2.8","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","T","27","","42",""
"1966-01-02","1966","01","02","","3.9","","-3.9","","0.0","","18.0","","0.0","","2.5","","0.0","T","2.5","","0","","9","","63",""
"1966-01-03","1966","01","03","","5.0","","-3.3","","0.9","","17.1","","0.0","","0.0","","1.0","","1.0","","0","","27","","72",""
"1966-01-04","1966","01","04","","4.4","","-4.4","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","","20","","42",""
"1966-01-05","1966","01","05","","3.3","","-3.9","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","0","","25","","37",""
"1966-01-06","1966","01","06","","6.1","","-2.8","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","0","","29","","53",""
"1966-01-07","1966","01","07","","-1.7","","-15.0","","-8.4","","26.4","","0.0","","0.0","","10.4","","8.4","","0","T","34","","37",""
"1966-01-08","1966","01","08","","-12.8","","-21.1","","-17.0","","35.0","","0.0","","0.0","","0.0","T","0.0","T","13","","32","","35",""
"1966-01-09","1966","01","09","","1.1","","-20.6","","-9.8","","27.8","","0.0","","0.0","","0.0","T","0.0","T","13","","16","","43",""
"1966-01-10","1966","01","10","","3.9","","-10.0","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","8","","27","","69",""
"1966-01-11","1966","01","11","","-8.9","","-18.9","","-13.9","","31.9","","0.0","","0.0","","0.0","T","0.0","T","3","","25","","53",""
"1966-01-12","1966","01","12","","-9.4","","-21.7","","-15.6","","33.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","9","","35",""
"1966-01-13","1966","01","13","","-2.8","","-10.6","","-6.7","","24.7","","0.0","","0.0","","6.9","","4.1","","0","T","9","","51",""
"1966-01-14","1966","01","14","","-1.7","","-13.3","","-7.5","","25.5","","0.0","","0.0","","0.0","T","0.0","T","8","","25","","42",""
"1966-01-15","1966","01","15","","-8.9","","-22.2","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","8","","36","","43",""
"1966-01-16","1966","01","16","","-8.3","","-22.8","","-15.6","","33.6","","0.0","","0.0","","0.0","T","0.0","T","8","","29","","37",""
"1966-01-17","1966","01","17","","-3.9","","-10.6","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","39",""
"1966-01-18","1966","01","18","","-2.8","","-5.6","","-4.2","","22.2","","0.0","","0.0","","0.3","","0.3","","5","","27","","34",""
"1966-01-19","1966","01","19","","-2.8","","-6.1","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","48",""
"1966-01-20","1966","01","20","","-1.1","","-5.0","","-3.1","","21.1","","0.0","","0.0","","0.0","T","0.0","T","5","","34","","35",""
"1966-01-21","1966","01","21","","-0.6","","-8.9","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"1966-01-22","1966","01","22","","-0.6","","-9.4","","-5.0","","23.0","","0.0","","0.0","","7.1","","6.1","","3","","9","","50",""
"1966-01-23","1966","01","23","","-1.1","","-10.0","","-5.6","","23.6","","0.0","","0.0","","36.8","","32.5","","36","","9","","51",""
"1966-01-24","1966","01","24","","-5.6","","-14.4","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","43","","27","","37",""
"1966-01-25","1966","01","25","","-13.9","","-25.0","","-19.5","","37.5","","0.0","","0.0","","0.0","T","0.0","T","43","","34","","32",""
"1966-01-26","1966","01","26","","-13.3","","-26.1","","-19.7","","37.7","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"1966-01-27","1966","01","27","","-7.2","","-18.3","","-12.8","","30.8","","0.0","","0.0","","2.8","","2.3","","43","","27","","68",""
"1966-01-28","1966","01","28","","-11.7","","-20.6","","-16.2","","34.2","","0.0","","0.0","","0.0","T","0.0","T","43","","25","","56",""
"1966-01-29","1966","01","29","","-9.4","","-19.4","","-14.4","","32.4","","0.0","","0.0","","0.0","","0.0","","43","","","","<31",""
"1966-01-30","1966","01","30","","-7.2","","-15.6","","-11.4","","29.4","","0.0","","0.0","","3.6","","3.6","","38","","29","","77",""
"1966-01-31","1966","01","31","","-5.0","","-7.8","","-6.4","","24.4","","0.0","","0.0","","0.0","T","0.0","T","41","","27","","79",""
"1966-02-01","1966","02","01","","-3.9","","-7.2","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","41","","27","","39",""
"1966-02-02","1966","02","02","","-3.3","","-8.3","","-5.8","","23.8","","0.0","","0.0","","0.0","T","0.0","T","41","","","","<31",""
"1966-02-03","1966","02","03","","-1.7","","-10.0","","-5.9","","23.9","","0.0","","0.0","","2.3","","1.8","","38","","","","<31",""
"1966-02-04","1966","02","04","","-1.1","","-11.7","","-6.4","","24.4","","0.0","","0.0","","0.8","","0.5","","28","","34","","34",""
"1966-02-05","1966","02","05","","-7.8","","-19.4","","-13.6","","31.6","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"1966-02-06","1966","02","06","","-3.3","","-20.0","","-11.7","","29.7","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1966-02-07","1966","02","07","","-2.8","","-12.2","","-7.5","","25.5","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"1966-02-08","1966","02","08","","0.0","","-11.7","","-5.9","","23.9","","0.0","","0.0","","0.0","","0.0","","15","","11","","34",""
"1966-02-09","1966","02","09","","4.4","","-1.7","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"1966-02-10","1966","02","10","","7.8","","-0.6","","3.6","","14.4","","0.0","","5.3","","0.0","","5.3","","10","","20","","47",""
"1966-02-11","1966","02","11","","5.6","","-1.1","","2.3","","15.7","","0.0","","0.8","","0.0","","0.8","","5","","27","","45",""
"1966-02-12","1966","02","12","","3.3","","-3.3","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","3","","27","","34",""
"1966-02-13","1966","02","13","","1.1","","-2.8","","-0.9","","18.9","","0.0","","0.0","T","5.1","","4.8","","3","","34","","37",""
"1966-02-14","1966","02","14","","0.6","","-9.4","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","3","","29","","42",""
"1966-02-15","1966","02","15","","0.0","","-10.6","","-5.3","","23.3","","0.0","","0.0","","0.3","","0.3","","3","","","","<31",""
"1966-02-16","1966","02","16","","1.7","","-9.4","","-3.9","","21.9","","0.0","","0.0","T","3.6","","2.5","","3","","27","","61",""
"1966-02-17","1966","02","17","","-7.2","","-11.1","","-9.2","","27.2","","0.0","","0.0","","0.0","T","0.0","T","3","","25","","58",""
"1966-02-18","1966","02","18","","-9.4","","-16.1","","-12.8","","30.8","","0.0","","0.0","","1.0","","0.8","","3","","36","","39",""
"1966-02-19","1966","02","19","","-14.4","","-21.1","","-17.8","","35.8","","0.0","","0.0","","0.0","T","0.0","T","3","","","","<31",""
"1966-02-20","1966","02","20","","-9.4","","-19.4","","-14.4","","32.4","","0.0","","0.0","","2.5","","2.0","","3","","29","S","45",""
"1966-02-21","1966","02","21","","-5.6","","-14.4","","-10.0","","28.0","","0.0","","0.0","","0.5","","0.5","","5","","29","","43",""
"1966-02-22","1966","02","22","","-1.7","","-8.9","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"1966-02-23","1966","02","23","","1.1","","-11.7","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"1966-02-24","1966","02","24","","1.7","","-7.8","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"1966-02-25","1966","02","25","","1.1","","-2.2","","-0.6","","18.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","34","","31",""
"1966-02-26","1966","02","26","","2.2","","-3.9","","-0.9","","18.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","36","","47",""
"1966-02-27","1966","02","27","","2.2","","-7.2","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1966-02-28","1966","02","28","","4.4","","-1.1","","1.7","","16.3","","0.0","","11.2","","0.0","","11.2","","0","T","9","","50",""
"1966-03-01","1966","03","01","","3.3","","0.6","","2.0","","16.0","","0.0","","1.8","","0.0","T","1.8","","0","T","27","","84",""
"1966-03-02","1966","03","02","","6.1","","-1.1","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","T","27","","60",""
"1966-03-03","1966","03","03","","6.7","","-3.3","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","0","T","9","","39",""
