"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1983-01-01","1983","01","01","","2.9","","-4.1","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","0","T","24","","43",""
"1983-01-02","1983","01","02","","1.4","","-3.6","","-1.1","","19.1","","0.0","","0.0","","0.0","T","0.0","T","0","","28","","39",""
"1983-01-03","1983","01","03","","-0.2","","-11.0","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","0","","27","","50",""
"1983-01-04","1983","01","04","","-0.1","","-11.6","","-5.9","","23.9","","0.0","","0.0","","0.2","","0.2","","0","T","12","","31",""
"1983-01-05","1983","01","05","","3.4","","-0.8","","1.3","","16.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","22","","31",""
"1983-01-06","1983","01","06","","3.4","","-4.7","","-0.7","","18.7","","0.0","","0.0","","1.4","","2.0","","0","","13","","35",""
"1983-01-07","1983","01","07","","2.8","","-0.1","","1.4","","16.6","","0.0","","1.6","","1.2","","2.8","","1","","25","","59",""
"1983-01-08","1983","01","08","","0.4","","-6.7","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","0","","32","","37",""
"1983-01-09","1983","01","09","","0.6","","-5.7","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","0","","11","","41",""
"1983-01-10","1983","01","10","","6.4","","-0.2","","3.1","","14.9","","0.0","","15.5","","0.0","","15.5","","0","","13","","31",""
"1983-01-11","1983","01","11","","6.2","","-2.3","","2.0","","16.0","","0.0","","0.0","T","0.0","T","0.0","T","0","","34","","43",""
"1983-01-12","1983","01","12","","-1.9","","-11.7","","-6.8","","24.8","","0.0","","0.0","","0.2","","0.2","","0","T","32","","57",""
"1983-01-13","1983","01","13","","-1.7","","-11.9","","-6.8","","24.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"1983-01-14","1983","01","14","","1.4","","-2.7","","-0.7","","18.7","","0.0","","0.0","T","4.2","","4.0","","0","T","9","","46",""
"1983-01-15","1983","01","15","","-0.7","","-9.1","","-4.9","","22.9","","0.0","","0.0","","5.6","","4.6","","4","","1","","43",""
"1983-01-16","1983","01","16","","-6.9","","-11.1","","-9.0","","27.0","","0.0","","0.0","","0.0","T","0.0","T","8","","33","","43",""
"1983-01-17","1983","01","17","","-8.6","","-15.4","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","7","","30","","43",""
"1983-01-18","1983","01","18","","-10.5","","-18.2","","-14.4","","32.4","","0.0","","0.0","","0.0","T","0.0","T","6","","33","","57",""
"1983-01-19","1983","01","19","","-10.5","","-18.3","","-14.4","","32.4","","0.0","","0.0","","0.0","T","0.0","T","6","","34","","43",""
"1983-01-20","1983","01","20","","-6.2","","-19.1","","-12.7","","30.7","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1983-01-21","1983","01","21","","-1.2","","-15.5","","-8.4","","26.4","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1983-01-22","1983","01","22","","1.3","","-9.6","","-4.2","","22.2","","0.0","","0.0","T","0.2","","0.0","T","5","","11","","48",""
"1983-01-23","1983","01","23","","3.1","","0.3","","1.7","","16.3","","0.0","","0.6","","0.0","T","0.6","","4","","","","<31",""
"1983-01-24","1983","01","24","","3.0","","0.8","","1.9","","16.1","","0.0","","1.0","","0.0","T","1.0","","1","","26","","39",""
"1983-01-25","1983","01","25","","1.8","","-8.9","","-3.6","","21.6","","0.0","","0.0","T","0.0","T","0.0","T","0","T","26","","56",""
"1983-01-26","1983","01","26","","-4.6","","-12.3","","-8.5","","26.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"1983-01-27","1983","01","27","","-2.7","","-10.6","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1983-01-28","1983","01","28","","1.0","","-11.8","","-5.4","","23.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1983-01-29","1983","01","29","","2.9","","-5.6","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1983-01-30","1983","01","30","","3.6","","-1.2","","1.2","","16.8","","0.0","","2.8","","0.0","T","2.8","","0","T","26","","39",""
"1983-01-31","1983","01","31","","1.8","","-0.8","","0.5","","17.5","","0.0","","0.0","T","0.0","T","0.0","T","0","","25","","48",""
"1983-02-01","1983","02","01","","-0.3","","-3.9","","-2.1","","20.1","","0.0","","0.0","","0.0","T","0.0","T","0","","9","","37",""
"1983-02-02","1983","02","02","","5.0","","-1.2","","1.9","","16.1","","0.0","","13.6","","0.0","","13.6","","0","","9","","44",""
"1983-02-03","1983","02","03","","4.4","","-0.5","","2.0","","16.0","","0.0","","8.8","","0.2","","8.8","","0","","24","","41",""
"1983-02-04","1983","02","04","","-0.4","","-11.8","","-6.1","","24.1","","0.0","","0.0","","1.1","","0.7","","0","T","32","","46",""
"1983-02-05","1983","02","05","","-5.0","","-13.9","","-9.5","","27.5","","0.0","","0.0","","0.2","","0.2","","1","","10","","31",""
"1983-02-06","1983","02","06","","-3.0","","-6.8","","-4.9","","22.9","","0.0","","0.0","","0.0","T","0.0","T","1","","11","","39",""
"1983-02-07","1983","02","07","","-3.2","","-8.2","","-5.7","","23.7","","0.0","","0.0","","5.8","","4.8","","4","","36","","33",""
"1983-02-08","1983","02","08","","-2.5","","-10.6","","-6.6","","24.6","","0.0","","0.0","","0.0","T","0.0","T","6","","29","","37",""
"1983-02-09","1983","02","09","","-9.5","","-16.7","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","5","","35","","33",""
"1983-02-10","1983","02","10","","-9.0","","-19.1","","-14.1","","32.1","","0.0","","0.0","","0.2","","0.0","T","5","","","","<31",""
"1983-02-11","1983","02","11","","-8.1","","-14.2","","-11.2","","29.2","","0.0","","0.0","","0.0","T","0.0","T","5","","6","","39",""
"1983-02-12","1983","02","12","","-5.0","","-17.2","","-11.1","","29.1","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1983-02-13","1983","02","13","","1.1","","-15.0","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1983-02-14","1983","02","14","","5.8","","-5.8","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","4","","","M","","M"
"1983-02-15","1983","02","15","","5.0","","-0.4","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1983-02-16","1983","02","16","","3.6","","0.5","","2.1","","15.9","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"1983-02-17","1983","02","17","","4.1","","-1.2","","1.5","","16.5","","0.0","","0.0","T","0.0","","0.0","T","0","","30","","37",""
"1983-02-18","1983","02","18","","3.6","","-3.7","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1983-02-19","1983","02","19","","2.8","","-2.4","","0.2","","17.8","","0.0","","0.0","","0.2","","0.2","","0","T","","","<31",""
"1983-02-20","1983","02","20","","6.2","","-3.6","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1983-02-21","1983","02","21","","6.3","","-2.2","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","0","","35","","35",""
"1983-02-22","1983","02","22","","1.2","","-3.2","","-1.0","","19.0","","0.0","","10.5","","0.0","","10.5","","0","","","","<31",""
"1983-02-23","1983","02","23","","4.9","","0.0","","2.5","","15.5","","0.0","","1.4","","0.0","","1.4","","0","","31","","39",""
"1983-02-24","1983","02","24","","1.5","","-4.8","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","0","","36","","39",""
"1983-02-25","1983","02","25","","-3.0","","-8.0","","-5.5","","23.5","","0.0","","0.0","","0.0","T","0.0","T","0","","36","","37",""
"1983-02-26","1983","02","26","","0.8","","-10.3","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1983-02-27","1983","02","27","","5.8","","-5.3","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1983-02-28","1983","02","28","","8.5","","-3.5","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1983-03-01","1983","03","01","","9.8","","-3.4","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1983-03-02","1983","03","02","","7.6","","-3.2","","2.2","","15.8","","0.0","","0.0","T","0.0","","0.0","T","0","","36","","31",""
"1983-03-03","1983","03","03","","9.3","","0.5","","4.9","","13.1","","0.0","","2.4","","0.0","","2.4","","0","","33","","35",""
"1983-03-04","1983","03","04","","5.2","","0.4","","2.8","","15.2","","0.0","","2.4","","0.0","","2.4","","0","","11","","35",""
"1983-03-05","1983","03","05","","8.3","","0.3","","4.3","","13.7","","0.0","","0.2","","0.0","","0.2","","0","","8","","41",""
"1983-03-06","1983","03","06","","10.7","","2.4","","6.6","","11.4","","0.0","","3.0","","0.0","","3.0","","0","","","","<31",""
