"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1999-01-01","1999","01","01","","-9.3","","-17.4","","-13.4","","31.4","","0.0","","0.0","","0.4","","0.4","","0","T","25","","41",""
"1999-01-02","1999","01","02","","-4.2","","-16.1","","-10.2","","28.2","","0.0","","0.0","","13.0","","12.6","","0","T","9","","70",""
"1999-01-03","1999","01","03","","0.9","","-11.0","","-5.1","","23.1","","0.0","","0.0","","8.4","","8.4","","21","","23","","70",""
"1999-01-04","1999","01","04","","-8.6","","-12.5","","-10.6","","28.6","","0.0","","0.0","","0.0","T","0.0","T","20","","24","","50",""
"1999-01-05","1999","01","05","","-7.9","","-14.6","","-11.3","","29.3","","0.0","","0.0","","0.2","","0.2","","20","","25","","46",""
"1999-01-06","1999","01","06","","-3.3","","-13.4","","-8.4","","26.4","","0.0","","0.0","","2.6","","2.6","","20","","27","","56",""
"1999-01-07","1999","01","07","","-8.9","","-14.1","","-11.5","","29.5","","0.0","","0.0","","0.0","T","0.0","T","22","","25","","61",""
"1999-01-08","1999","01","08","","-6.7","","-16.6","","-11.7","","29.7","","0.0","","0.0","","7.4","","5.8","","21","","","","<31",""
"1999-01-09","1999","01","09","","-4.4","","-14.6","","-9.5","","27.5","","0.0","","0.0","","2.8","","2.6","","30","","31","","35",""
"1999-01-10","1999","01","10","","-8.5","","-16.4","","-12.5","","30.5","","0.0","","0.0","","0.4","","0.4","","31","","25","","43",""
"1999-01-11","1999","01","11","","-8.8","","-16.2","","-12.5","","30.5","","0.0","","0.0","","3.8","","3.8","","31","","26","","43",""
"1999-01-12","1999","01","12","","-4.7","","-10.5","","-7.6","","25.6","","0.0","","0.0","","7.0","","7.0","","36","","1","","32",""
"1999-01-13","1999","01","13","","-10.0","","-22.5","","-16.3","","34.3","","0.0","","0.0","","7.0","","5.6","","48","","35","","43",""
"1999-01-14","1999","01","14","","-12.8","","-23.6","","-18.2","","36.2","","0.0","","0.0","T","10.2","","8.2","","48","","3","","46",""
