"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2000-01-01","2000","01","01","","8.3","","-1.3","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","24","","39",""
"2000-01-02","2000","01","02","","12.2","","-2.2","","5.0","","13.0","","0.0","","1.6","","0.0","","1.6","","0","","23","","52",""
"2000-01-03","2000","01","03","","10.4","","-2.0","","4.2","","13.8","","0.0","","3.8","","0.0","T","3.8","","0","","36","","52",""
"2000-01-04","2000","01","04","","10.3","","-5.7","","2.3","","15.7","","0.0","","0.0","T","0.0","T","0.0","T","0","","27","","78",""
"2000-01-05","2000","01","05","","-2.2","","-8.0","","-5.1","","23.1","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"2000-01-06","2000","01","06","","3.2","","-2.4","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","0","","23","","41",""
"2000-01-07","2000","01","07","","1.3","","-4.8","","-1.8","","19.8","","0.0","","0.0","","1.2","","0.8","","0","","29","","57",""
"2000-01-08","2000","01","08","","5.7","","-6.5","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","0","T","22","","54",""
"2000-01-09","2000","01","09","","4.6","","1.4","","3.0","","15.0","","0.0","","2.0","","0.0","","2.0","","0","","","","<31",""
"2000-01-10","2000","01","10","","7.0","","2.8","","4.9","","13.1","","0.0","","9.0","","0.0","","9.0","","0","","25","","61",""
"2000-01-11","2000","01","11","","5.8","","-0.2","","2.8","","15.2","","0.0","","0.0","T","0.0","T","0.0","T","0","","30","","63",""
"2000-01-12","2000","01","12","","1.1","","-4.7","","-1.8","","19.8","","0.0","","0.0","","0.4","","0.4","","0","","30","","48",""
"2000-01-13","2000","01","13","","-4.5","","-14.5","","-9.5","","27.5","","0.0","","0.0","","2.6","","2.6","","2","","34","","52",""
"2000-01-14","2000","01","14","","-7.8","","-16.2","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","2","","","","<31",""
"2000-01-15","2000","01","15","","0.6","","-8.1","","-3.8","","21.8","","0.0","","0.0","","0.2","","0.2","","1","","18","","35",""
