"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1969-01-01","1969","01","01","","-10.0","","-18.9","","-14.5","","32.5","","0.0","","0.0","","0.5","","0.5","","18","","25","","64",""
"1969-01-02","1969","01","02","","-7.8","","-17.2","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","18","","27","","32",""
"1969-01-03","1969","01","03","","-6.1","","-14.4","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1969-01-04","1969","01","04","","-9.4","","-13.9","","-11.7","","29.7","","0.0","","0.0","","0.3","","0.3","","18","","25","","39",""
"1969-01-05","1969","01","05","","-8.3","","-14.4","","-11.4","","29.4","","0.0","","0.0","","0.0","T","0.0","T","18","","23","","31",""
"1969-01-06","1969","01","06","","-0.6","","-8.9","","-4.8","","22.8","","0.0","","0.0","","8.4","","7.9","","18","","23","","58",""
"1969-01-07","1969","01","07","","-3.3","","-9.4","","-6.4","","24.4","","0.0","","0.0","","0.0","T","0.0","T","23","","27","","58",""
"1969-01-08","1969","01","08","","-9.4","","-15.0","","-12.2","","30.2","","0.0","","0.0","","1.0","","0.5","","20","","27","","39",""
"1969-01-09","1969","01","09","","-2.2","","-11.1","","-6.7","","24.7","","0.0","","0.3","","5.6","","3.3","","23","","25","","53",""
"1969-01-10","1969","01","10","","-8.3","","-17.2","","-12.8","","30.8","","0.0","","0.0","","0.3","","0.3","","23","","27","","43",""
"1969-01-11","1969","01","11","","-3.3","","-16.1","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","23","","27","","48",""
"1969-01-12","1969","01","12","","-3.3","","-11.7","","-7.5","","25.5","","0.0","","0.0","","0.5","","0.3","","23","","25","","40",""
"1969-01-13","1969","01","13","","-2.2","","-12.2","","-7.2","","25.2","","0.0","","0.0","","0.0","","0.0","","23","","34","","35",""
"1969-01-14","1969","01","14","","-1.7","","-11.7","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","23","","34","","45",""
"1969-01-15","1969","01","15","","-7.8","","-18.9","","-13.4","","31.4","","0.0","","0.0","","0.0","T","0.0","T","23","","","","<31",""
"1969-01-16","1969","01","16","","0.6","","-20.6","","-10.0","","28.0","","0.0","","0.0","T","0.0","T","0.0","T","20","","11","","32",""
"1969-01-17","1969","01","17","","3.9","","0.0","","2.0","","16.0","","0.0","","4.8","","0.0","","4.8","","18","","","","<31",""
"1969-01-18","1969","01","18","","5.0","","0.6","","2.8","","15.2","","0.0","","7.4","","0.0","","7.4","","13","","27","","42",""
"1969-01-19","1969","01","19","","1.1","","-10.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","10","","29","","39",""
"1969-01-20","1969","01","20","","1.1","","-11.1","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","10","","9","","35",""
"1969-01-21","1969","01","21","","2.8","","-10.0","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1969-01-22","1969","01","22","","6.7","","-5.6","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1969-01-23","1969","01","23","","6.1","","-0.6","","2.8","","15.2","","0.0","","0.0","T","0.0","","0.0","T","8","","","","<31",""
"1969-01-24","1969","01","24","","5.0","","-8.9","","-2.0","","20.0","","0.0","","6.9","","0.0","T","6.9","","5","","23","","58",""
"1969-01-25","1969","01","25","","-8.9","","-12.8","","-10.9","","28.9","","0.0","","0.0","","0.0","T","0.0","T","3","","23","","61",""
"1969-01-26","1969","01","26","","-7.2","","-12.8","","-10.0","","28.0","","0.0","","0.0","","0.0","T","0.0","T","3","","25","","48",""
"1969-01-27","1969","01","27","","-11.7","","-20.0","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","3","","","","<31",""
"1969-01-28","1969","01","28","","0.6","","-12.2","","-5.8","","23.8","","0.0","","0.5","","0.5","","1.0","","3","","9","","51",""
"1969-01-29","1969","01","29","","2.8","","0.0","","1.4","","16.6","","0.0","","7.1","","0.0","","7.1","","0","T","9","","32",""
"1969-01-30","1969","01","30","","7.2","","1.1","","4.2","","13.8","","0.0","","10.2","","0.0","","10.2","","0","T","9","","37",""
"1969-01-31","1969","01","31","","2.2","","-1.7","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","T","32","","40",""
"1969-02-01","1969","02","01","","1.7","","-1.7","","0.0","","18.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","27","","31",""
"1969-02-02","1969","02","02","","1.1","","-3.3","","-1.1","","19.1","","0.0","","0.0","T","0.0","T","0.0","T","0","T","9","","37",""
"1969-02-03","1969","02","03","","1.1","","-9.4","","-4.2","","22.2","","0.0","","0.8","","8.6","","9.9","","5","","27","","63",""
"1969-02-04","1969","02","04","","-7.2","","-12.2","","-9.7","","27.7","","0.0","","0.0","","1.8","","1.8","","10","","27","","48",""
"1969-02-05","1969","02","05","","-6.1","","-13.9","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","10","","27","","63",""
"1969-02-06","1969","02","06","","-3.3","","-16.1","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1969-02-07","1969","02","07","","-3.9","","-17.2","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1969-02-08","1969","02","08","","-0.6","","-13.9","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1969-02-09","1969","02","09","","-3.3","","-13.3","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","5","","34","","56",""
"1969-02-10","1969","02","10","","-2.2","","-17.8","","-10.0","","28.0","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1969-02-11","1969","02","11","","1.7","","-3.9","","-1.1","","19.1","","0.0","","0.0","","0.5","","0.5","","3","","","","<31",""
"1969-02-12","1969","02","12","","-0.6","","-8.9","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","3","","32","","42",""
"1969-02-13","1969","02","13","","-8.3","","-15.6","","-12.0","","30.0","","0.0","","0.0","","0.3","","0.3","","3","","32","","39",""
"1969-02-14","1969","02","14","","-6.7","","-18.3","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","3","","34","","39",""
"1969-02-15","1969","02","15","","-4.4","","-13.9","","-9.2","","27.2","","0.0","","0.0","","0.0","","0.0","","3","","34","","37",""
"1969-02-16","1969","02","16","","-1.7","","-12.2","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"1969-02-17","1969","02","17","","3.3","","-11.7","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"1969-02-18","1969","02","18","","1.1","","-10.6","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","3","","","","<31",""
"1969-02-19","1969","02","19","","1.1","","-7.8","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","3","","34","","31",""
"1969-02-20","1969","02","20","","2.2","","-5.0","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","0","T","34","","37",""
"1969-02-21","1969","02","21","","3.9","","-5.6","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1969-02-22","1969","02","22","","1.1","","-3.9","","-1.4","","19.4","","0.0","","0.0","","0.0","","0.0","","0","T","9","","42",""
"1969-02-23","1969","02","23","","1.1","","-0.6","","0.3","","17.7","","0.0","","0.0","T","1.8","","2.8","","0","T","9","","37",""
"1969-02-24","1969","02","24","","2.2","","-3.3","","-0.6","","18.6","","0.0","","0.0","","0.3","","0.3","","0","T","","","<31",""
"1969-02-25","1969","02","25","","1.1","","-3.3","","-1.1","","19.1","","0.0","","0.0","","0.3","","0.3","","0","T","29","","35",""
"1969-02-26","1969","02","26","","-0.6","","-3.9","","-2.3","","20.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","34","","42",""
"1969-02-27","1969","02","27","","0.6","","-6.1","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","0","T","5","","40",""
"1969-02-28","1969","02","28","","1.1","","-7.8","","-3.4","","21.4","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1969-03-01","1969","03","01","","0.6","","-2.8","","-1.1","","19.1","","0.0","","0.0","","0.3","","0.3","","0","T","","","<31",""
"1969-03-02","1969","03","02","","2.8","","-4.4","","-0.8","","18.8","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1969-03-03","1969","03","03","","1.1","","-5.6","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","0","T","36","","42",""
"1969-03-04","1969","03","04","","-3.3","","-10.0","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","0","T","34","","40",""
"1969-03-05","1969","03","05","","-2.2","","-12.8","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1969-03-06","1969","03","06","","-2.8","","-8.9","","-5.9","","23.9","","0.0","","0.0","","1.0","","1.3","","0","T","","","<31",""
"1969-03-07","1969","03","07","","-2.2","","-13.9","","-8.1","","26.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","29","","35",""
"1969-03-08","1969","03","08","","0.0","","-10.6","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","0","T","27","","43",""
"1969-03-09","1969","03","09","","-0.6","","-9.4","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","34","","31",""
"1969-03-10","1969","03","10","","-2.8","","-10.6","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","50",""
"1969-03-11","1969","03","11","","-6.7","","-15.0","","-10.9","","28.9","","0.0","","0.0","","0.3","","0.3","","0","T","27","","47",""
"1969-03-12","1969","03","12","","-1.7","","-11.1","","-6.4","","24.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","42",""
"1969-03-13","1969","03","13","","2.2","","-3.3","","-0.6","","18.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","39",""
"1969-03-14","1969","03","14","","2.8","","-1.7","","0.6","","17.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","27","","39",""
"1969-03-15","1969","03","15","","3.9","","-3.9","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","T","27","","39",""
"1969-03-16","1969","03","16","","2.2","","-6.1","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","0","T","29","","34",""
"1969-03-17","1969","03","17","","11.7","","-1.1","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","T","27","","39",""
"1969-03-18","1969","03","18","","13.3","","0.6","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1969-03-19","1969","03","19","","10.6","","-2.8","","3.9","","14.1","","0.0","","0.3","","0.0","","0.3","","0","T","","","<31",""
"1969-03-20","1969","03","20","","7.2","","-2.8","","2.2","","15.8","","0.0","","9.9","","0.0","","9.9","","0","","9","","47",""
"1969-03-21","1969","03","21","","5.6","","-0.6","","2.5","","15.5","","0.0","","0.3","","0.3","","0.5","","0","","25","","56",""
"1969-03-22","1969","03","22","","6.7","","-4.4","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","0","T","32","","32",""
"1969-03-23","1969","03","23","","9.4","","-2.8","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","16","","32",""
"1969-03-24","1969","03","24","","7.2","","-1.7","","2.8","","15.2","","0.0","","6.9","","0.0","","6.9","","0","","9","","53",""
"1969-03-25","1969","03","25","","4.4","","0.0","","2.2","","15.8","","0.0","","8.9","","0.5","","10.9","","0","","9","","40",""
"1969-03-26","1969","03","26","","0.6","","-6.1","","-2.8","","20.8","","0.0","","0.0","","4.3","","4.8","","3","","34","","58",""
"1969-03-27","1969","03","27","","0.0","","-9.4","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","5","","29","","37",""
"1969-03-28","1969","03","28","","7.8","","-6.7","","0.6","","17.4","","0.0","","0.5","","0.0","","0.5","","3","","20","","64",""
"1969-03-29","1969","03","29","","6.1","","-6.7","","-0.3","","18.3","","0.0","","0.0","T","0.0","T","0.0","T","0","","32","","55",""
