"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1971-01-01","1971","01","01","","-6.7","","-16.7","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"1971-01-02","1971","01","02","","3.3","","-15.0","","-5.9","","23.9","","0.0","","0.0","","0.3","","0.0","T","18","","27","","43",""
"1971-01-03","1971","01","03","","1.7","","-1.7","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","10","","9","","50",""
"1971-01-04","1971","01","04","","5.6","","-1.1","","2.3","","15.7","","0.0","","3.6","","2.3","","7.4","","13","","25","","55",""
"1971-01-05","1971","01","05","","0.0","","-7.8","","-3.9","","21.9","","0.0","","0.0","","0.3","","0.0","T","8","","25","","63",""
"1971-01-06","1971","01","06","","-7.2","","-12.2","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","8","","25","","42",""
"1971-01-07","1971","01","07","","-8.3","","-14.4","","-11.4","","29.4","","0.0","","0.0","","0.3","","0.0","T","8","","27","","51",""
"1971-01-08","1971","01","08","","-7.2","","-18.3","","-12.8","","30.8","","0.0","","0.0","","0.3","","0.0","T","5","","","","<31",""
"1971-01-09","1971","01","09","","-5.0","","-12.8","","-8.9","","26.9","","0.0","","0.0","","2.0","","0.5","","5","","14","","31",""
"1971-01-10","1971","01","10","","-0.6","","-7.8","","-4.2","","22.2","","0.0","","0.0","T","0.5","","0.0","T","8","","27","","34",""
