"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1993-01-01","1993","01","01","","-2.9","","-9.5","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","31","","52",""
"1993-01-02","1993","01","02","","-1.7","","-7.2","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","27","","37",""
"1993-01-03","1993","01","03","","7.6","","-2.2","","2.7","","15.3","","0.0","","2.8","","2.4","","5.0","","2","","","M","<31",""
"1993-01-04","1993","01","04","","12.0","","7.3","","9.7","","8.3","","0.0","","17.7","","0.0","","17.7","","0","T","22","","61",""
"1993-01-05","1993","01","05","","9.2","","-2.0","","3.6","","14.4","","0.0","","9.0","","0.0","T","9.0","","0","","33","","54",""
"1993-01-06","1993","01","06","","0.3","","-3.2","","-1.5","","19.5","","0.0","","0.0","","0.4","","0.2","","0","","28","","43",""
"1993-01-07","1993","01","07","","-0.8","","-3.4","","-2.1","","20.1","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","<31",""
"1993-01-08","1993","01","08","","-1.9","","-7.5","","-4.7","","22.7","","0.0","","0.0","","0.6","","0.4","","1","","34","","32",""
"1993-01-09","1993","01","09","","-6.0","","-11.2","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","0","T","","M","<31",""
"1993-01-10","1993","01","10","","","","","","","","","","","","","","","","","","","","","","",""
"1993-01-11","1993","01","11","","-3.7","","-9.6","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","4","","","M","<31",""
