"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1957-01-01","1957","01","01","","-8.9","","-20.6","","-14.8","","32.8","","0.0","","0.0","","0.8","","0.8","","5","","29","","34",""
"1957-01-02","1957","01","02","","-5.0","","-17.2","","-11.1","","29.1","","0.0","","0.0","","0.3","","0.3","","8","","29","","42",""
"1957-01-03","1957","01","03","","0.0","","-12.8","","-6.4","","24.4","","0.0","","0.0","","0.5","","0.5","","8","","20","","55",""
"1957-01-04","1957","01","04","","1.7","","-3.3","","-0.8","","18.8","","0.0","","0.0","","0.0","T","0.0","T","3","","27","","58",""
"1957-01-05","1957","01","05","","-7.8","","-12.8","","-10.3","","28.3","","0.0","","0.0","","1.0","","1.0","","3","","","","<31",""
"1957-01-06","1957","01","06","","-2.8","","-14.4","","-8.6","","26.6","","0.0","","0.0","","1.3","","1.3","","3","","","","<31",""
"1957-01-07","1957","01","07","","0.6","","-5.6","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","3","","","","<31",""
"1957-01-08","1957","01","08","","1.1","","-5.0","","-2.0","","20.0","","0.0","","0.0","","0.0","T","0.0","T","3","","27","","42",""
"1957-01-09","1957","01","09","","2.2","","-5.6","","-1.7","","19.7","","0.0","","0.0","","5.1","","5.1","","3","","36","","42",""
"1957-01-10","1957","01","10","","-8.9","","-13.3","","-11.1","","29.1","","0.0","","0.0","","0.0","T","0.0","T","5","","36","","39",""
"1957-01-11","1957","01","11","","-5.6","","-12.8","","-9.2","","27.2","","0.0","","0.0","","0.5","","0.5","","5","","25","","43",""
"1957-01-12","1957","01","12","","-2.2","","-9.4","","-5.8","","23.8","","0.0","","0.0","","1.0","","1.0","","5","","34","","39",""
"1957-01-13","1957","01","13","","-13.3","","-21.1","","-17.2","","35.2","","0.0","","0.0","","0.3","","0.3","","5","","34","","45",""
"1957-01-14","1957","01","14","","-13.3","","-23.3","","-18.3","","36.3","","0.0","","0.0","","0.0","T","0.0","T","5","","34","","51",""
"1957-01-15","1957","01","15","","-10.6","","-24.4","","-17.5","","35.5","","0.0","","0.0","","2.8","","2.8","","5","","","","<31",""
"1957-01-16","1957","01","16","","-9.4","","-18.3","","-13.9","","31.9","","0.0","","0.0","","1.8","","1.8","","8","","25","","55",""
"1957-01-17","1957","01","17","","-13.9","","-18.9","","-16.4","","34.4","","0.0","","0.0","","0.0","","0.0","","8","","25","","45",""
"1957-01-18","1957","01","18","","-8.3","","-20.0","","-14.2","","32.2","","0.0","","0.0","","0.0","T","0.0","T","5","","27","","48",""
"1957-01-19","1957","01","19","","-3.9","","-14.4","","-9.2","","27.2","","0.0","","0.0","","0.0","","0.0","","5","","27","","45",""
"1957-01-20","1957","01","20","","3.9","","-15.0","","-5.6","","23.6","","0.0","","0.0","T","0.0","T","0.0","T","5","","23","","64",""
"1957-01-21","1957","01","21","","8.9","","1.7","","5.3","","12.7","","0.0","","1.3","","0.0","","1.3","","3","","18","","40",""
"1957-01-22","1957","01","22","","12.2","","3.3","","7.8","","10.2","","0.0","","18.0","","6.4","","24.4","","0","","36","","51",""
"1957-01-23","1957","01","23","","-10.0","","-13.9","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","8","","36","","71",""
"1957-01-24","1957","01","24","","-6.1","","-17.8","","-12.0","","30.0","","0.0","","0.0","","2.0","","2.0","","8","","","","<31",""
"1957-01-25","1957","01","25","","-4.4","","-9.4","","-6.9","","24.9","","0.0","","0.0","","7.1","","7.1","","10","","","","<31",""
"1957-01-26","1957","01","26","","-5.6","","-19.4","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","13","","25","","35",""
"1957-01-27","1957","01","27","","-7.2","","-11.1","","-9.2","","27.2","","0.0","","0.0","","0.0","T","0.0","T","10","","25","","48",""
"1957-01-28","1957","01","28","","-3.9","","-13.3","","-8.6","","26.6","","0.0","","0.0","","4.6","","4.6","","8","","","","<31",""
