"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1981-01-01","1981","01","01","","-6.9","","-11.4","","-9.2","","27.2","","0.0","","0.0","","1.6","","1.1","","6","","","","<31",""
"1981-01-02","1981","01","02","","-4.1","","-21.2","","-12.7","","30.7","","0.0","","0.0","","0.2","","0.2","","7","","29","","57",""
"1981-01-03","1981","01","03","","-19.7","","-26.0","","-22.9","","40.9","","0.0","","0.0","","0.8","","0.8","","8","","","","<31",""
"1981-01-04","1981","01","04","","-12.8","","-31.3","","-22.1","","40.1","","0.0","","0.0","","0.0","T","0.0","T","9","","28","","52",""
"1981-01-05","1981","01","05","","-5.1","","-18.6","","-11.9","","29.9","","0.0","","0.0","","0.0","T","0.0","T","9","","22","","37",""
"1981-01-06","1981","01","06","","-4.6","","-9.4","","-7.0","","25.0","","0.0","","0.0","","3.4","","3.1","","9","","","","<31",""
"1981-01-07","1981","01","07","","-4.3","","-20.1","","-12.2","","30.2","","0.0","","0.0","","0.0","T","0.0","T","12","","30","","56",""
"1981-01-08","1981","01","08","","-10.3","","-23.5","","-16.9","","34.9","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"1981-01-09","1981","01","09","","-8.2","","-14.6","","-11.4","","29.4","","0.0","","0.0","","0.0","T","0.0","T","12","","25","","33",""
"1981-01-10","1981","01","10","","-11.5","","-23.0","","-17.3","","35.3","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"1981-01-11","1981","01","11","","-19.8","","-25.1","","-22.5","","40.5","","0.0","","0.0","","0.2","","0.2","","10","","32","","37",""
"1981-01-12","1981","01","12","","-8.7","","-25.2","","-17.0","","35.0","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"1981-01-13","1981","01","13","","-7.4","","-15.9","","-11.7","","29.7","","0.0","","0.0","","0.5","","0.2","","9","","","","<31",""
"1981-01-14","1981","01","14","","-6.4","","-11.3","","-8.9","","26.9","","0.0","","0.0","","0.6","","0.6","","9","","","","<31",""
"1981-01-15","1981","01","15","","-6.9","","-9.3","","-8.1","","26.1","","0.0","","0.0","","0.8","","0.4","","10","","","","<31",""
"1981-01-16","1981","01","16","","-8.5","","-15.1","","-11.8","","29.8","","0.0","","0.0","","2.6","","2.6","","13","","","","<31",""
"1981-01-17","1981","01","17","","-9.6","","-18.8","","-14.2","","32.2","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"1981-01-18","1981","01","18","","-0.4","","-10.4","","-5.4","","23.4","","0.0","","0.0","","0.0","T","0.0","T","13","","","M","","M"
"1981-01-19","1981","01","19","","0.6","","-11.5","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"1981-01-20","1981","01","20","","-1.6","","-15.3","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"1981-01-21","1981","01","21","","-2.8","","-14.7","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"1981-01-22","1981","01","22","","0.1","","-5.7","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","9","","26","","44",""
"1981-01-23","1981","01","23","","0.0","","-7.4","","-3.7","","21.7","","0.0","","0.0","T","1.4","","0.9","","8","","","","<31",""
"1981-01-24","1981","01","24","","-1.5","","-5.7","","-3.6","","21.6","","0.0","","0.0","","1.8","","1.4","","11","","","","<31",""
"1981-01-25","1981","01","25","","1.0","","-12.5","","-5.8","","23.8","","0.0","","0.0","","0.0","T","0.0","T","11","","","","<31",""
"1981-01-26","1981","01","26","","6.3","","-0.2","","3.1","","14.9","","0.0","","0.0","T","0.0","","0.0","T","10","","22","","57",""
"1981-01-27","1981","01","27","","1.4","","-5.9","","-2.3","","20.3","","0.0","","0.0","T","0.2","","0.2","","4","","24","","33",""
"1981-01-28","1981","01","28","","-4.5","","-7.9","","-6.2","","24.2","","0.0","","0.0","","0.2","","0.0","T","3","","","","<31",""
"1981-01-29","1981","01","29","","-6.8","","-12.6","","-9.7","","27.7","","0.0","","0.0","","0.5","","0.2","","4","","","","<31",""
"1981-01-30","1981","01","30","","-7.2","","-15.3","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"1981-01-31","1981","01","31","","-2.2","","-12.7","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
