"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1976-01-01","1976","01","01","","-0.6","","-14.4","","-7.5","","25.5","","0.0","","0.0","","0.0","","0.0","","15","","36","","40",""
"1976-01-02","1976","01","02","","2.2","","-13.9","","-5.9","","23.9","","0.0","","0.5","","0.5","","1.0","","15","","11","","42",""
"1976-01-03","1976","01","03","","2.2","","-7.2","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","15","","25","","56",""
"1976-01-04","1976","01","04","","-7.2","","-17.8","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","13","","25","","48",""
"1976-01-05","1976","01","05","","-6.1","","-17.2","","-11.7","","29.7","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"1976-01-06","1976","01","06","","0.6","","-12.8","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","13","","23","","47",""
"1976-01-07","1976","01","07","","0.6","","-16.1","","-7.8","","25.8","","0.0","","0.0","","4.6","","2.5","","18","","34","","53",""
"1976-01-08","1976","01","08","","-9.4","","-21.7","","-15.6","","33.6","","0.0","","0.0","","0.0","","0.0","","18","","25","","37",""
"1976-01-09","1976","01","09","","-9.4","","-15.6","","-12.5","","30.5","","0.0","","0.0","","0.0","T","0.0","T","15","","27","","60",""
"1976-01-10","1976","01","10","","-7.2","","-15.0","","-11.1","","29.1","","0.0","","0.0","","0.0","","0.0","","15","","25","","40",""
"1976-01-11","1976","01","11","","-3.9","","-10.6","","-7.3","","25.3","","0.0","","0.0","","7.1","","7.4","","18","","11","","35",""
"1976-01-12","1976","01","12","","-2.8","","-13.3","","-8.1","","26.1","","0.0","","0.0","","0.0","T","0.0","T","23","","20","","34",""
"1976-01-13","1976","01","13","","1.7","","-3.9","","-1.1","","19.1","","0.0","","0.0","","15.0","","13.7","","20","","34","","51",""
"1976-01-14","1976","01","14","","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","33","","29","","60",""
"1976-01-15","1976","01","15","","-5.6","","-14.4","","-10.0","","28.0","","0.0","","0.0","","1.5","","1.5","","33","","27","","40",""
"1976-01-16","1976","01","16","","1.1","","-17.2","","-8.1","","26.1","","0.0","","0.0","","4.1","","2.8","","36","","29","","58",""
"1976-01-17","1976","01","17","","-16.1","","-25.6","","-20.9","","38.9","","0.0","","0.0","","0.0","","0.0","","38","","","","<31",""
"1976-01-18","1976","01","18","","-15.6","","-30.0","","-22.8","","40.8","","0.0","","0.0","","0.0","","0.0","","38","","","","<31",""
"1976-01-19","1976","01","19","","-1.1","","-24.4","","-12.8","","30.8","","0.0","","0.0","","1.3","","1.3","","38","","20","","45",""
"1976-01-20","1976","01","20","","1.1","","-5.6","","-2.3","","20.3","","0.0","","0.0","","0.0","T","0.0","T","38","","25","","47",""
"1976-01-21","1976","01","21","","-3.9","","-12.2","","-8.1","","26.1","","0.0","","0.0","","1.3","","1.3","","38","","32","","51",""
"1976-01-22","1976","01","22","","-11.7","","-28.3","","-20.0","","38.0","","0.0","","0.0","","0.0","T","0.0","T","38","","32","","48",""
"1976-01-23","1976","01","23","","-15.6","","-31.1","","-23.4","","41.4","","0.0","","0.0","","4.6","","3.3","","36","","","","<31",""
"1976-01-24","1976","01","24","","-13.9","","-22.8","","-18.4","","36.4","","0.0","","0.0","","3.8","","2.3","","41","","36","","37",""
"1976-01-25","1976","01","25","","1.1","","-20.6","","-9.8","","27.8","","0.0","","1.8","","3.0","","4.6","","43","","9","","60",""
"1976-01-26","1976","01","26","","5.6","","-1.1","","2.3","","15.7","","0.0","","9.7","","0.0","T","9.7","","38","","","","<31",""
"1976-01-27","1976","01","27","","-0.6","","-8.3","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","T","25","","32","","34",""
"1976-01-28","1976","01","28","","-1.7","","-12.8","","-7.3","","25.3","","0.0","","0.0","","0.3","","0.3","","25","","20","","40",""
"1976-01-29","1976","01","29","","-1.1","","-12.8","","-7.0","","25.0","","0.0","","0.0","","0.8","","0.8","","23","","29","","58",""
"1976-01-30","1976","01","30","","-10.6","","-17.8","","-14.2","","32.2","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"1976-01-31","1976","01","31","","-2.8","","-20.6","","-11.7","","29.7","","0.0","","0.0","","0.0","T","0.0","T","18","","20","","45",""
"1976-02-01","1976","02","01","","-0.6","","-19.4","","-10.0","","28.0","","0.0","","0.0","","0.5","","0.5","","18","","32","","64",""
"1976-02-02","1976","02","02","","-12.8","","-24.4","","-18.6","","36.6","","0.0","","0.0","","0.0","T","0.0","T","18","","29","","72",""
"1976-02-03","1976","02","03","","-7.2","","-15.6","","-11.4","","29.4","","0.0","","0.0","","0.0","","0.0","","18","","20","","35",""
"1976-02-04","1976","02","04","","-2.8","","-12.8","","-7.8","","25.8","","0.0","","0.0","","0.3","","0.3","","18","","27","","66",""
"1976-02-05","1976","02","05","","-6.7","","-13.9","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"1976-02-06","1976","02","06","","-6.1","","-15.0","","-10.6","","28.6","","0.0","","0.0","","0.0","T","0.0","T","18","","29","","40",""
"1976-02-07","1976","02","07","","-4.4","","-18.9","","-11.7","","29.7","","0.0","","0.0","","0.0","T","0.0","T","18","","25","","69",""
"1976-02-08","1976","02","08","","-2.2","","-12.2","","-7.2","","25.2","","0.0","","0.0","","0.0","T","0.0","T","18","","25","","60",""
"1976-02-09","1976","02","09","","-0.6","","-12.8","","-6.7","","24.7","","0.0","","0.0","","0.0","","0.0","","18","","18","","32",""
"1976-02-10","1976","02","10","","6.1","","-2.2","","2.0","","16.0","","0.0","","0.0","T","0.0","","0.0","T","15","","25","","42",""
"1976-02-11","1976","02","11","","2.8","","-7.2","","-2.2","","20.2","","0.0","","0.0","","0.0","T","0.0","T","15","","29","","63",""
"1976-02-12","1976","02","12","","5.6","","-8.3","","-1.4","","19.4","","0.0","","0.0","","0.0","T","0.0","T","15","","20","","47",""
"1976-02-13","1976","02","13","","5.6","","-5.6","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","15","","29","","47",""
"1976-02-14","1976","02","14","","1.1","","-7.2","","-3.1","","21.1","","0.0","","0.0","","0.0","T","0.0","T","13","","","","<31",""
"1976-02-15","1976","02","15","","7.2","","-3.3","","2.0","","16.0","","0.0","","4.6","","0.0","","4.6","","13","","29","","71",""
"1976-02-16","1976","02","16","","3.9","","0.6","","2.3","","15.7","","0.0","","7.1","","0.0","T","7.1","","8","","29","","48",""
"1976-02-17","1976","02","17","","1.7","","0.0","","0.9","","17.1","","0.0","","0.5","","0.0","","0.5","","3","","34","","56",""
"1976-02-18","1976","02","18","","5.0","","0.0","","2.5","","15.5","","0.0","","14.2","","0.0","","14.2","","3","","27","","74",""
"1976-02-19","1976","02","19","","4.4","","0.0","","2.2","","15.8","","0.0","","0.0","T","0.0","","0.0","T","3","","27","","71",""
"1976-02-20","1976","02","20","","3.9","","-0.6","","1.7","","16.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","34",""
"1976-02-21","1976","02","21","","1.7","","-0.6","","0.6","","17.4","","0.0","","24.9","","3.6","","28.4","","0","T","36","","40",""
"1976-02-22","1976","02","22","","1.1","","-12.8","","-5.9","","23.9","","0.0","","0.3","","2.0","","1.8","","0","T","34","","61",""
"1976-02-23","1976","02","23","","-1.1","","-17.2","","-9.2","","27.2","","0.0","","0.0","","0.0","","0.0","","3","","20","","37",""
"1976-02-24","1976","02","24","","5.6","","-1.7","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"1976-02-25","1976","02","25","","12.2","","1.7","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","T","23","","34",""
"1976-02-26","1976","02","26","","9.4","","1.1","","5.3","","12.7","","0.0","","0.5","","0.0","","0.5","","0","T","","","<31",""
"1976-02-27","1976","02","27","","7.2","","0.6","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","0","T","11","","32",""
"1976-02-28","1976","02","28","","3.9","","-1.7","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","0","T","29","","60",""
"1976-02-29","1976","02","29","","10.0","","-1.1","","4.5","","13.5","","0.0","","0.8","","0.3","","1.3","","0","T","29","","39",""
"1976-03-01","1976","03","01","","1.1","","-6.7","","-2.8","","20.8","","0.0","","0.0","","2.5","","4.3","","0","T","9","","48",""
"1976-03-02","1976","03","02","","-6.1","","-8.3","","-7.2","","25.2","","0.0","","0.0","T","11.9","","31.5","","5","","7","","42",""
"1976-03-03","1976","03","03","","0.0","","-7.8","","-3.9","","21.9","","0.0","","0.0","T","3.3","","5.1","","13","","","","<31",""
"1976-03-04","1976","03","04","","1.1","","-0.6","","0.3","","17.7","","0.0","","6.4","","0.0","","6.4","","10","","36","","35",""
"1976-03-05","1976","03","05","","9.4","","-2.2","","3.6","","14.4","","0.0","","14.7","","0.0","","14.7","","10","","27","","95",""
"1976-03-06","1976","03","06","","-0.6","","-4.4","","-2.5","","20.5","","0.0","","0.0","","0.5","","0.5","","10","","25","","58",""
"1976-03-07","1976","03","07","","-0.6","","-7.2","","-3.9","","21.9","","0.0","","0.0","","0.5","","0.5","","10","","27","","66",""
"1976-03-08","1976","03","08","","-2.8","","-7.8","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","10","","","","<31",""
"1976-03-09","1976","03","09","","1.1","","-10.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
