"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1994-01-01","1994","01","01","","2.9","","-2.2","","0.4","","17.6","","0.0","","0.0","T","1.0","","1.0","","0","","23","","54",""
"1994-01-02","1994","01","02","","1.2","","-15.5","","-7.2","","25.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","31","","37",""
"1994-01-03","1994","01","03","","-10.1","","-16.5","","-13.3","","31.3","","0.0","","0.0","","2.4","","1.4","","0","T","5","","35",""
"1994-01-04","1994","01","04","","-7.0","","-11.6","","-9.3","","27.3","","0.0","","0.0","","0.0","T","0.0","T","2","","36","","48",""
"1994-01-05","1994","01","05","","-7.0","","-18.1","","-12.6","","30.6","","0.0","","0.0","","0.4","","0.2","","2","","33","","59",""
"1994-01-06","1994","01","06","","-13.7","","-18.3","","-16.0","","34.0","","0.0","","0.0","","3.6","","3.0","","2","","5","","50",""
"1994-01-07","1994","01","07","","-13.5","","-17.5","","-15.5","","33.5","","0.0","","0.0","","2.2","","1.8","","5","","4","","37",""
"1994-01-08","1994","01","08","","-9.4","","-18.5","","-14.0","","32.0","","0.0","","0.0","","2.4","","1.6","","8","","27","","37",""
"1994-01-09","1994","01","09","","-12.0","","-22.2","","-17.1","","35.1","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"1994-01-10","1994","01","10","","-4.5","","-25.2","","-14.9","","32.9","","0.0","","0.0","","0.2","","0.2","","9","","13","","32",""
"1994-01-11","1994","01","11","","1.5","","-10.5","","-4.5","","22.5","","0.0","","0.0","","1.6","","1.4","","9","","27","","44",""
"1994-01-12","1994","01","12","","0.1","","-16.5","","-8.2","","26.2","","0.0","","0.0","T","0.0","T","0.0","T","8","","26","","33",""
"1994-01-13","1994","01","13","","0.1","","-7.2","","-3.6","","21.6","","0.0","","0.0","T","0.4","","0.2","","6","","","","<31",""
"1994-01-14","1994","01","14","","-7.2","","-21.5","","-14.4","","32.4","","0.0","","0.0","","0.4","","0.2","","6","","34","","48",""
"1994-01-15","1994","01","15","","-21.0","","-28.4","","-24.7","","42.7","","0.0","","0.0","","0.0","","0.0","","6","","29","","43",""
"1994-01-16","1994","01","16","","-11.2","","-31.0","","-21.1","","39.1","","0.0","","0.0","","8.4","","7.4","","6","","22","","33",""
"1994-01-17","1994","01","17","","-7.0","","-16.8","","-11.9","","29.9","","0.0","","0.0","","7.6","","7.6","","21","","24","","50",""
"1994-01-18","1994","01","18","","-16.8","","-22.2","","-19.5","","37.5","","0.0","","0.0","","0.0","T","0.0","T","22","","26","","59",""
"1994-01-19","1994","01","19","","-18.8","","-25.0","","-21.9","","39.9","","0.0","","0.0","","0.0","T","0.0","T","21","","25","","48",""
"1994-01-20","1994","01","20","","-13.9","","-23.2","","-18.6","","36.6","","0.0","","0.0","","0.0","T","0.0","T","20","","25","","39",""
"1994-01-21","1994","01","21","","-8.8","","-19.1","","-14.0","","32.0","","0.0","","0.0","","0.0","T","0.0","T","20","","24","","52",""
"1994-01-22","1994","01","22","","-6.2","","-13.2","","-9.7","","27.7","","0.0","","0.0","","0.4","","0.2","","19","","32","","63",""
"1994-01-23","1994","01","23","","2.3","","-10.3","","-4.0","","22.0","","0.0","","0.4","","1.0","","1.2","","18","","25","","44",""
"1994-01-24","1994","01","24","","2.0","","-7.5","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","10","","27","","44",""
"1994-01-25","1994","01","25","","-6.4","","-17.0","","-11.7","","29.7","","0.0","","0.0","","1.4","","1.4","","9","","4","","39",""
"1994-01-26","1994","01","26","","-16.5","","-22.6","","-19.6","","37.6","","0.0","","0.0","","0.4","","0.4","","11","","3","","39",""
"1994-01-27","1994","01","27","","0.8","","-20.6","","-9.9","","27.9","","0.0","","15.4","","2.4","","16.4","","12","","9","","41",""
"1994-01-28","1994","01","28","","4.5","","-4.5","","0.0","","18.0","","0.0","","14.8","","1.0","","15.2","","7","","25","","61",""
"1994-01-29","1994","01","29","","-4.5","","-14.1","","-9.3","","27.3","","0.0","","0.0","","0.6","","0.2","","7","","35","","39",""
"1994-01-30","1994","01","30","","-14.1","","-21.0","","-17.6","","35.6","","0.0","","0.0","","0.0","","0.0","","7","","35","","43",""
"1994-01-31","1994","01","31","","-11.2","","-22.5","","-16.9","","34.9","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"1994-02-01","1994","02","01","","-10.5","","-18.7","","-14.6","","32.6","","0.0","","0.0","","0.0","T","0.0","T","6","","26","","33",""
"1994-02-02","1994","02","02","","-4.5","","-17.7","","-11.1","","29.1","","0.0","","0.0","","0.0","T","0.0","T","6","","19","","56",""
"1994-02-03","1994","02","03","","-4.7","","-11.8","","-8.3","","26.3","","0.0","","0.0","","1.6","","0.4","","8","","21","","56",""
"1994-02-04","1994","02","04","","-4.9","","-11.5","","-8.2","","26.2","","0.0","","0.0","","0.0","T","0.0","T","7","","24","","48",""
"1994-02-05","1994","02","05","","-2.8","","-12.8","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","6","","26","","56",""
