"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2003-01-01","2003","01","01","","0.4","","-7.7","","-3.7","","21.7","","0.0","","0.0","","0.0","","0.0","","0","T","5","","44",""
"2003-01-02","2003","01","02","","-5.5","","-10.1","","-7.8","","25.8","","0.0","","0.0","","4.8","","3.6","","0","","7","","39",""
"2003-01-03","2003","01","03","","0.1","","-6.7","","-3.3","","21.3","","0.0","","0.0","T","12.0","","10.4","","8","","9","","35",""
"2003-01-04","2003","01","04","","-1.1","","-4.5","","-2.8","","20.8","","0.0","","0.0","","1.8","","1.8","","15","","","","<31",""
"2003-01-05","2003","01","05","","-2.3","","-5.8","","-4.1","","22.1","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"2003-01-06","2003","01","06","","-1.6","","-13.0","","-7.3","","25.3","","0.0","","0.0","","3.2","","2.6","","17","","34","","56",""
"2003-01-07","2003","01","07","","1.0","","-14.8","","-6.9","","24.9","","0.0","","0.0","","0.6","","0.6","","16","","24","","39",""
"2003-01-08","2003","01","08","","4.8","","0.9","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","12","","30","","61",""
"2003-01-09","2003","01","09","","5.1","","-5.7","","-0.3","","18.3","","0.0","","0.0","T","7.2","","6.4","","4","","31","","70",""
"2003-01-10","2003","01","10","","-3.5","","-11.2","","-7.4","","25.4","","0.0","","0.0","","0.2","","0.0","T","10","","27","","65",""
"2003-01-11","2003","01","11","","-4.4","","-7.7","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","10","","26","","67",""
"2003-01-12","2003","01","12","","-2.0","","-7.9","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","8","","31","","56",""
