"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1985-01-01","1985","01","01","","2.9","","-5.3","","-1.2","","19.2","","0.0","","10.3","","5.4","","30.7","","5","","27","","85",""
"1985-01-02","1985","01","02","","-0.9","","-9.0","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","4","","28","","39",""
"1985-01-03","1985","01","03","","-2.6","","-10.2","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"1985-01-04","1985","01","04","","0.4","","-12.3","","-6.0","","24.0","","0.0","","0.0","T","0.0","T","0.0","T","4","","26","","31",""
"1985-01-05","1985","01","05","","-1.5","","-9.9","","-5.7","","23.7","","0.0","","0.0","","0.0","T","0.0","T","4","","33","","52",""
"1985-01-06","1985","01","06","","0.6","","-8.1","","-3.8","","21.8","","0.0","","0.6","","0.2","","0.8","","4","","9","","35",""
"1985-01-07","1985","01","07","","-7.8","","-13.6","","-10.7","","28.7","","0.0","","0.5","","9.8","","9.9","","4","","1","","43",""
"1985-01-08","1985","01","08","","-12.5","","-20.8","","-16.7","","34.7","","0.0","","0.0","","0.0","","0.0","","13","","33","","44",""
"1985-01-09","1985","01","09","","-9.4","","-23.7","","-16.6","","34.6","","0.0","","0.0","","0.0","","0.0","","13","","31","","37",""
"1985-01-10","1985","01","10","","-8.0","","-13.3","","-10.7","","28.7","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"1985-01-11","1985","01","11","","-5.8","","-11.6","","-8.7","","26.7","","0.0","","0.0","","0.4","","0.4","","9","","","","<31",""
"1985-01-12","1985","01","12","","-1.3","","-11.5","","-6.4","","24.4","","0.0","","0.0","","0.0","T","0.0","T","8","","27","","46",""
"1985-01-13","1985","01","13","","-2.4","","-7.6","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","7","","23","","48",""
"1985-01-14","1985","01","14","","-0.9","","-9.7","","-5.3","","23.3","","0.0","","0.0","","0.4","","0.4","","7","","34","","67",""
"1985-01-15","1985","01","15","","-9.5","","-17.8","","-13.7","","31.7","","0.0","","0.0","","0.0","","0.0","","6","","33","","67",""
"1985-01-16","1985","01","16","","-5.2","","-20.7","","-13.0","","31.0","","0.0","","0.0","","1.8","","2.0","","5","","26","","39",""
"1985-01-17","1985","01","17","","-3.8","","-9.4","","-6.6","","24.6","","0.0","","0.0","","5.4","","5.6","","11","","27","","41",""
"1985-01-18","1985","01","18","","-4.4","","-9.8","","-7.1","","25.1","","0.0","","0.0","","6.4","","5.2","","13","","19","","31",""
"1985-01-19","1985","01","19","","-6.7","","-13.8","","-10.3","","28.3","","0.0","","0.0","","7.8","","7.0","","18","","26","","52",""
"1985-01-20","1985","01","20","","-13.0","","-21.2","","-17.1","","35.1","","0.0","","0.0","","3.4","","2.4","","17","","26","","96",""
"1985-01-21","1985","01","21","","-8.0","","-22.2","","-15.1","","33.1","","0.0","","0.0","","3.6","","3.0","","15","","25","","85",""
"1985-01-22","1985","01","22","","-2.6","","-10.8","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","13","","28","","56",""
"1985-01-23","1985","01","23","","-2.7","","-6.0","","-4.4","","22.4","","0.0","","0.0","","0.0","T","0.0","T","11","","24","","63",""
"1985-01-24","1985","01","24","","-2.3","","-5.8","","-4.1","","22.1","","0.0","","0.0","","4.8","","4.6","","7","","25","","52",""
"1985-01-25","1985","01","25","","-2.8","","-12.3","","-7.6","","25.6","","0.0","","0.0","","1.0","","0.6","","10","","34","","48",""
"1985-01-26","1985","01","26","","-7.0","","-15.3","","-11.2","","29.2","","0.0","","0.0","","0.0","T","0.0","T","7","","24","","46",""
"1985-01-27","1985","01","27","","-4.5","","-10.0","","-7.3","","25.3","","0.0","","0.0","","2.6","","2.2","","7","","23","","41",""
"1985-01-28","1985","01","28","","-2.7","","-13.0","","-7.9","","25.9","","0.0","","0.0","","0.0","T","0.0","T","10","","29","","48",""
"1985-01-29","1985","01","29","","-4.9","","-13.2","","-9.1","","27.1","","0.0","","0.0","","0.2","","0.2","","10","","","","<31",""
"1985-01-30","1985","01","30","","-3.7","","-10.4","","-7.1","","25.1","","0.0","","0.0","","1.2","","0.4","","10","","10","","31",""
"1985-01-31","1985","01","31","","-2.6","","-7.0","","-4.8","","22.8","","0.0","","0.0","","1.6","","1.2","","11","","11","","37",""
"1985-02-01","1985","02","01","","-3.6","","-17.0","","-10.3","","28.3","","0.0","","0.0","","0.0","T","0.0","T","12","","30","","33",""
"1985-02-02","1985","02","02","","-9.9","","-17.0","","-13.5","","31.5","","0.0","","0.0","","0.2","","0.2","","11","","36","","33",""
"1985-02-03","1985","02","03","","-10.3","","-18.0","","-14.2","","32.2","","0.0","","0.0","","0.0","","0.0","","11","","22","","33",""
"1985-02-04","1985","02","04","","-7.9","","-17.1","","-12.5","","30.5","","0.0","","0.0","","0.0","","0.0","","11","","25","","33",""
"1985-02-05","1985","02","05","","-5.8","","-16.2","","-11.0","","29.0","","0.0","","0.0","","7.2","","6.8","","10","","6","","35",""
"1985-02-06","1985","02","06","","-9.6","","-15.2","","-12.4","","30.4","","0.0","","0.0","","3.4","","3.6","","18","","","","<31",""
"1985-02-07","1985","02","07","","-11.1","","-19.9","","-15.5","","33.5","","0.0","","0.0","","2.8","","2.6","","20","","34","","41",""
"1985-02-08","1985","02","08","","-8.0","","-19.4","","-13.7","","31.7","","0.0","","0.0","","0.0","T","0.0","T","20","","31","","56",""
"1985-02-09","1985","02","09","","-7.6","","-14.2","","-10.9","","28.9","","0.0","","0.0","","0.0","T","0.0","T","15","","30","","35",""
"1985-02-10","1985","02","10","","-1.5","","-14.7","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"1985-02-11","1985","02","11","","1.5","","-7.3","","-2.9","","20.9","","0.0","","0.0","","2.4","","2.0","","13","","10","","43",""
"1985-02-12","1985","02","12","","3.3","","-0.2","","1.6","","16.4","","0.0","","0.2","","18.2","","25.4","","18","","7","","87",""
"1985-02-13","1985","02","13","","2.4","","-4.7","","-1.2","","19.2","","0.0","","3.0","","2.4","","5.2","","21","","7","","50",""
"1985-02-14","1985","02","14","","-4.4","","-9.1","","-6.8","","24.8","","0.0","","0.0","","1.0","","0.8","","24","","25","","46",""
"1985-02-15","1985","02","15","","-7.2","","-9.3","","-8.3","","26.3","","0.0","","0.0","","0.2","","0.2","","23","","25","","33",""
"1985-02-16","1985","02","16","","-3.3","","-11.2","","-7.3","","25.3","","0.0","","0.0","","0.8","","0.6","","22","","23","","41",""
"1985-02-17","1985","02","17","","-1.2","","-7.0","","-4.1","","22.1","","0.0","","0.0","","0.8","","0.8","","22","","27","","59",""
"1985-02-18","1985","02","18","","1.2","","-9.5","","-4.2","","22.2","","0.0","","0.0","T","0.2","","0.2","","23","","21","","57",""
"1985-02-19","1985","02","19","","0.0","","-9.8","","-4.9","","22.9","","0.0","","0.0","","1.0","","1.0","","21","","26","","61",""
"1985-02-20","1985","02","20","","1.1","","-10.1","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","19","","","","<31",""
"1985-02-21","1985","02","21","","4.9","","-10.8","","-3.0","","21.0","","0.0","","1.8","","0.0","","1.8","","16","","21","","35",""
"1985-02-22","1985","02","22","","5.0","","2.0","","3.5","","14.5","","0.0","","1.0","","0.0","","1.0","","9","","23","","39",""
"1985-02-23","1985","02","23","","6.3","","1.5","","3.9","","14.1","","0.0","","22.3","","0.0","","22.3","","7","","","","<31",""
"1985-02-24","1985","02","24","","8.5","","1.3","","4.9","","13.1","","0.0","","6.6","","0.0","","6.6","","3","","30","","61",""
"1985-02-25","1985","02","25","","1.9","","-0.6","","0.7","","17.3","","0.0","","0.0","","0.0","T","0.0","T","1","","30","","54",""
"1985-02-26","1985","02","26","","3.4","","0.1","","1.8","","16.2","","0.0","","0.0","T","0.0","T","0.0","T","1","","23","","31",""
"1985-02-27","1985","02","27","","2.3","","-11.6","","-4.7","","22.7","","0.0","","1.6","","0.4","","2.0","","1","","30","","61",""
"1985-02-28","1985","02","28","","3.3","","-11.2","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","1","","23","","61",""
"1985-03-01","1985","03","01","","6.9","","1.0","","4.0","","14.0","","0.0","","0.4","","0.0","","0.4","","0","T","22","","54",""
"1985-03-02","1985","03","02","","2.8","","-6.1","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","31","","59",""
"1985-03-03","1985","03","03","","-3.1","","-8.0","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","7","","52",""
"1985-03-04","1985","03","04","","0.7","","-8.3","","-3.8","","21.8","","0.0","","3.6","","24.4","","31.4","","3","","8","","76",""
"1985-03-05","1985","03","05","","2.3","","-10.9","","-4.3","","22.3","","0.0","","0.0","T","0.0","T","0.0","T","18","","30","","69",""
"1985-03-06","1985","03","06","","-0.6","","-13.9","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"1985-03-07","1985","03","07","","3.5","","-8.0","","-2.3","","20.3","","0.0","","0.2","","0.0","","0.2","","16","","","","<31",""
"1985-03-08","1985","03","08","","5.6","","-1.6","","2.0","","16.0","","0.0","","0.0","T","0.0","","0.0","T","14","","27","","48",""
"1985-03-09","1985","03","09","","2.6","","-5.6","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"1985-03-10","1985","03","10","","7.3","","-4.2","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1985-03-11","1985","03","11","","9.3","","1.4","","5.4","","12.6","","0.0","","2.0","","0.0","","2.0","","7","","11","","35",""
"1985-03-12","1985","03","12","","6.9","","0.4","","3.7","","14.3","","0.0","","3.6","","1.4","","5.0","","4","","33","","81",""
"1985-03-13","1985","03","13","","5.3","","-2.3","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","T","1","","30","","33",""
"1985-03-14","1985","03","14","","5.9","","-2.1","","1.9","","16.1","","0.0","","0.0","T","0.2","","0.2","","0","T","30","","57",""
"1985-03-15","1985","03","15","","-0.4","","-6.4","","-3.4","","21.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","","M"
"1985-03-16","1985","03","16","","8.3","","-6.4","","1.0","","17.0","","0.0","","0.4","","0.0","","0.4","","0","T","22","","70",""
"1985-03-17","1985","03","17","","1.2","","-9.8","","-4.3","","22.3","","0.0","","0.0","","0.2","","0.2","","0","T","28","","57",""
"1985-03-18","1985","03","18","","-0.9","","-12.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","0","T","35","","39",""
"1985-03-19","1985","03","19","","7.4","","-5.6","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","0","T","21","","44",""
"1985-03-20","1985","03","20","","6.4","","-6.0","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","0","T","31","","59",""
"1985-03-21","1985","03","21","","1.9","","-8.4","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1985-03-22","1985","03","22","","7.2","","-7.6","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"1985-03-23","1985","03","23","","7.5","","-2.4","","2.6","","15.4","","0.0","","0.0","T","0.0","T","0.0","T","0","T","10","","44",""
"1985-03-24","1985","03","24","","4.3","","-1.3","","1.5","","16.5","","0.0","","0.2","","2.4","","3.6","","0","T","7","","56",""
"1985-03-25","1985","03","25","","4.6","","-5.6","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","T","32","","31",""
"1985-03-26","1985","03","26","","8.6","","-6.2","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","0","T","20","","31",""
"1985-03-27","1985","03","27","","18.4","","-0.5","","9.0","","9.0","","0.0","","1.4","","0.0","","1.4","","0","T","23","","63",""
"1985-03-28","1985","03","28","","15.6","","2.2","","8.9","","9.1","","0.0","","12.1","","0.0","","12.1","","0","T","31","","59",""
"1985-03-29","1985","03","29","","8.4","","0.5","","4.5","","13.5","","0.0","","1.6","","0.0","","1.6","","0","T","35","","39",""
"1985-03-30","1985","03","30","","5.8","","-0.7","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","0","T","35","","52",""
"1985-03-31","1985","03","31","","3.4","","-1.1","","1.2","","16.8","","0.0","","20.1","","0.0","T","20.1","","0","T","","","<31",""
"1985-04-01","1985","04","01","","4.2","","-1.0","","1.6","","16.4","","0.0","","0.0","T","0.2","","0.2","","0","T","24","","67",""
"1985-04-02","1985","04","02","","1.9","","-2.5","","-0.3","","18.3","","0.0","","0.0","T","0.0","T","0.0","T","0","T","29","","46",""
"1985-04-03","1985","04","03","","5.3","","-1.5","","1.9","","16.1","","0.0","","0.0","T","2.4","","3.6","","2","","29","","72",""
"1985-04-04","1985","04","04","","8.1","","-1.5","","3.3","","14.7","","0.0","","5.0","","0.0","","5.0","","0","T","9","","67",""
"1985-04-05","1985","04","05","","10.8","","3.2","","7.0","","11.0","","0.0","","7.0","","0.0","","7.0","","0","","11","","41",""
"1985-04-06","1985","04","06","","8.9","","0.3","","4.6","","13.4","","0.0","","0.6","","0.4","","1.0","","0","","23","","96",""
"1985-04-07","1985","04","07","","8.4","","-0.7","","3.9","","14.1","","0.0","","0.0","T","0.0","T","0.0","T","0","","26","","48",""
"1985-04-08","1985","04","08","","3.2","","-5.1","","-1.0","","19.0","","0.0","","0.0","","2.4","","1.2","","2","","29","","54",""
"1985-04-09","1985","04","09","","-0.2","","-7.0","","-3.6","","21.6","","0.0","","0.0","","0.2","","0.2","","0","","32","","50",""
"1985-04-10","1985","04","10","","6.0","","-7.2","","-0.6","","18.6","","0.0","","0.0","T","0.0","","0.0","T","0","","21","","65",""
"1985-04-11","1985","04","11","","10.5","","-4.2","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","0","","27","","44",""
"1985-04-12","1985","04","12","","10.0","","-4.2","","2.9","","15.1","","0.0","","0.0","T","0.0","T","0.0","T","0","","","","<31",""
"1985-04-13","1985","04","13","","7.0","","0.9","","4.0","","14.0","","0.0","","3.6","","0.0","","3.6","","0","","9","","59",""
"1985-04-14","1985","04","14","","13.7","","2.1","","7.9","","10.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"1985-04-15","1985","04","15","","22.0","","6.7","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","0","","23","","35",""
"1985-04-16","1985","04","16","","20.1","","-0.5","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","35","","70",""
"1985-04-17","1985","04","17","","5.0","","-2.7","","1.2","","16.8","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"1985-04-18","1985","04","18","","23.9","","1.8","","12.9","","5.1","","0.0","","0.2","","0.0","","0.2","","0","","27","","56",""
"1985-04-19","1985","04","19","","9.5","","5.2","","7.4","","10.6","","0.0","","7.9","","0.0","","7.9","","0","","1","","33",""
"1985-04-20","1985","04","20","","11.2","","5.1","","8.2","","9.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"1985-04-21","1985","04","21","","29.2","","5.4","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-04-22","1985","04","22","","30.3","","13.7","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-04-23","1985","04","23","","21.2","","11.2","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","0","","10","","35",""
"1985-04-24","1985","04","24","","21.5","","10.9","","16.2","","1.8","","0.0","","0.2","","0.0","","0.2","","0","","9","","33",""
"1985-04-25","1985","04","25","","19.5","","8.2","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","0","","28","","44",""
"1985-04-26","1985","04","26","","16.8","","2.5","","9.7","","8.3","","0.0","","0.2","","0.0","","0.2","","0","","26","","41",""
"1985-04-27","1985","04","27","","11.2","","0.0","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-04-28","1985","04","28","","13.7","","2.5","","8.1","","9.9","","0.0","","2.0","","0.0","","2.0","","0","","35","","50",""
"1985-04-29","1985","04","29","","16.4","","1.3","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-04-30","1985","04","30","","18.1","","4.5","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","26","","37",""
"1985-05-01","1985","05","01","","13.2","","4.0","","8.6","","9.4","","0.0","","3.8","","0.0","","3.8","","0","","1","","48",""
"1985-05-02","1985","05","02","","16.2","","2.2","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","8","","35",""
"1985-05-03","1985","05","03","","15.5","","2.6","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","0","","34","","54",""
"1985-05-04","1985","05","04","","19.4","","1.6","","10.5","","7.5","","0.0","","3.0","","0.0","","3.0","","0","","30","","43",""
"1985-05-05","1985","05","05","","18.9","","8.8","","13.9","","4.1","","0.0","","4.0","","0.0","","4.0","","0","","22","","33",""
"1985-05-06","1985","05","06","","10.1","","7.4","","8.8","","9.2","","0.0","","11.7","","0.0","","11.7","","0","","31","","39",""
"1985-05-07","1985","05","07","","18.7","","4.9","","11.8","","6.2","","0.0","","0.0","T","0.0","","0.0","T","0","","34","","52",""
"1985-05-08","1985","05","08","","12.5","","-0.7","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-05-09","1985","05","09","","23.4","","0.4","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","0","","23","","48",""
"1985-05-10","1985","05","10","","28.2","","13.6","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","0","","25","","46",""
"1985-05-11","1985","05","11","","27.0","","12.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","27","","33",""
"1985-05-12","1985","05","12","","25.0","","13.3","","19.2","","0.0","","1.2","","2.4","","0.0","","2.4","","0","","17","","31",""
"1985-05-13","1985","05","13","","24.0","","10.1","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","0","","29","","43",""
"1985-05-14","1985","05","14","","20.1","","8.3","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-05-15","1985","05","15","","15.6","","9.7","","12.7","","5.3","","0.0","","0.3","","0.0","","0.3","","0","","","","<31",""
"1985-05-16","1985","05","16","","21.0","","11.1","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","0","","24","","35",""
"1985-05-17","1985","05","17","","15.5","","5.0","","10.3","","7.7","","0.0","","0.2","","0.0","","0.2","","0","","33","","52",""
"1985-05-18","1985","05","18","","13.2","","2.4","","7.8","","10.2","","0.0","","4.8","","0.0","","4.8","","0","","28","","57",""
"1985-05-19","1985","05","19","","21.2","","1.5","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","0","","22","","54",""
"1985-05-20","1985","05","20","","25.4","","7.0","","16.2","","1.8","","0.0","","13.2","","0.0","","13.2","","0","","23","","65",""
"1985-05-21","1985","05","21","","17.3","","3.9","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","0","","35","","31",""
"1985-05-22","1985","05","22","","17.4","","3.1","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-05-23","1985","05","23","","21.4","","4.6","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-05-24","1985","05","24","","24.0","","7.7","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-05-25","1985","05","25","","26.1","","9.6","","17.9","","0.1","","0.0","","0.8","","0.0","","0.8","","0","","1","","48",""
"1985-05-26","1985","05","26","","14.0","","10.2","","12.1","","5.9","","0.0","","15.4","","0.0","","15.4","","0","","","","<31",""
"1985-05-27","1985","05","27","","16.6","","10.6","","13.6","","4.4","","0.0","","12.1","","0.0","","12.1","","0","","","","<31",""
"1985-05-28","1985","05","28","","17.7","","5.5","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","0","","2","","39",""
"1985-05-29","1985","05","29","","17.4","","3.6","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-05-30","1985","05","30","","25.2","","5.4","","15.3","","2.7","","0.0","","0.0","T","0.0","","0.0","T","0","","22","","41",""
"1985-05-31","1985","05","31","","27.0","","14.0","","20.5","","0.0","","2.5","","4.2","","0.0","","4.2","","0","","26","","63",""
"1985-06-01","1985","06","01","","20.7","","12.2","","16.5","","1.5","","0.0","","0.0","T","0.0","","0.0","T","0","","27","","61",""
"1985-06-02","1985","06","02","","24.9","","10.4","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","30","","39",""
"1985-06-03","1985","06","03","","20.0","","5.5","","12.8","","5.2","","0.0","","0.0","T","0.0","","0.0","T","0","","36","","37",""
"1985-06-04","1985","06","04","","19.4","","3.3","","11.4","","6.6","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"1985-06-05","1985","06","05","","20.3","","9.9","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1985-06-06","1985","06","06","","20.8","","6.7","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","35","","33",""
