"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1977-01-01","1977","01","01","","-6.1","","-14.2","","-10.2","","28.2","","0.0","","0.0","","3.0","","2.0","","8","","31","","48",""
"1977-01-02","1977","01","02","","-4.1","","-7.2","","-5.7","","23.7","","0.0","","0.0","","0.0","T","0.0","T","8","","30","","31",""
"1977-01-03","1977","01","03","","-4.6","","-8.4","","-6.5","","24.5","","0.0","","0.0","","1.2","","1.0","","8","","","","<31",""
"1977-01-04","1977","01","04","","-3.4","","-11.1","","-7.3","","25.3","","0.0","","0.0","","1.8","","1.0","","9","","26","","31",""
"1977-01-05","1977","01","05","","-2.7","","-15.6","","-9.2","","27.2","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"1977-01-06","1977","01","06","","-3.3","","-15.6","","-9.5","","27.5","","0.0","","0.0","","0.3","","0.2","","8","","24","","33",""
"1977-01-07","1977","01","07","","-5.2","","-15.7","","-10.5","","28.5","","0.0","","0.0","","1.0","","0.6","","9","","32","","56",""
"1977-01-08","1977","01","08","","-8.1","","-17.5","","-12.8","","30.8","","0.0","","0.0","","0.6","","0.4","","9","","27","","31",""
"1977-01-09","1977","01","09","","-10.0","","-21.0","","-15.5","","33.5","","0.0","","0.0","","0.2","","0.2","","9","","6","","46",""
"1977-01-10","1977","01","10","","-11.0","","-16.4","","-13.7","","31.7","","0.0","","0.0","","18.7","","18.2","","22","","29","","63",""
"1977-01-11","1977","01","11","","-8.6","","-19.6","","-14.1","","32.1","","0.0","","0.0","","0.0","T","0.0","T","24","","28","","50",""
"1977-01-12","1977","01","12","","-9.6","","-18.3","","-14.0","","32.0","","0.0","","0.0","","0.0","T","0.0","T","24","","28","","44",""
"1977-01-13","1977","01","13","","-9.6","","-18.7","","-14.2","","32.2","","0.0","","0.0","","6.4","","3.3","","24","","25","","37",""
"1977-01-14","1977","01","14","","-4.9","","-10.8","","-7.9","","25.9","","0.0","","0.0","","5.7","","2.4","","30","","","","<31",""
"1977-01-15","1977","01","15","","-6.5","","-17.3","","-11.9","","29.9","","0.0","","0.0","","0.0","T","0.0","T","33","","26","","43",""
"1977-01-16","1977","01","16","","-16.0","","-21.2","","-18.6","","36.6","","0.0","","0.0","","0.0","T","0.0","T","32","","27","","50",""
"1977-01-17","1977","01","17","","-14.7","","-22.6","","-18.7","","36.7","","0.0","","0.0","","0.4","","0.3","","20","","25","","59",""
"1977-01-18","1977","01","18","","-11.9","","-28.6","","-20.3","","38.3","","0.0","","0.0","","0.0","T","0.0","T","11","","30","","43",""
"1977-01-19","1977","01","19","","-3.6","","-12.9","","-8.3","","26.3","","0.0","","0.0","","0.0","T","0.0","T","11","","29","","39",""
"1977-01-20","1977","01","20","","-3.3","","-9.0","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","11","","26","","33",""
"1977-01-21","1977","01","21","","-4.5","","-14.8","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","10","","33","","43",""
"1977-01-22","1977","01","22","","-11.4","","-18.2","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","9","","33","","48",""
"1977-01-23","1977","01","23","","-6.6","","-18.1","","-12.4","","30.4","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"1977-01-24","1977","01","24","","-3.3","","-6.7","","-5.0","","23.0","","0.0","","0.0","T","1.1","","0.5","","9","","","","<31",""
"1977-01-25","1977","01","25","","-1.3","","-9.1","","-5.2","","23.2","","0.0","","0.0","","0.9","","0.4","","9","","29","","41",""
"1977-01-26","1977","01","26","","-3.1","","-10.7","","-6.9","","24.9","","0.0","","0.0","","0.3","","0.2","","10","","25","","67",""
"1977-01-27","1977","01","27","","-10.7","","-17.7","","-14.2","","32.2","","0.0","","0.0","","0.4","","0.2","","10","","25","","78",""
"1977-01-28","1977","01","28","","-6.7","","-19.0","","-12.9","","30.9","","0.0","","0.0","","7.1","","6.0","","10","","23","","83",""
"1977-01-29","1977","01","29","","-14.9","","-21.9","","-18.4","","36.4","","0.0","","0.0","","0.2","","0.0","T","17","","24","","57",""
"1977-01-30","1977","01","30","","-12.9","","-18.9","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","16","","24","","76",""
"1977-01-31","1977","01","31","","-8.9","","-15.0","","-12.0","","30.0","","0.0","","0.0","","0.0","T","0.0","T","15","","25","","54",""
"1977-02-01","1977","02","01","","-4.8","","-10.4","","-7.6","","25.6","","0.0","","0.0","","0.3","","0.2","","14","","26","","61",""
"1977-02-02","1977","02","02","","-3.9","","-8.2","","-6.1","","24.1","","0.0","","0.0","","0.5","","0.2","","13","","21","","37",""
"1977-02-03","1977","02","03","","-0.8","","-7.0","","-3.9","","21.9","","0.0","","0.0","","0.3","","0.0","T","13","","26","","67",""
"1977-02-04","1977","02","04","","-3.5","","-10.0","","-6.8","","24.8","","0.0","","0.0","","0.2","","0.2","","14","","27","","37",""
"1977-02-05","1977","02","05","","-9.4","","-20.2","","-14.8","","32.8","","0.0","","0.0","","0.0","T","0.0","T","14","","31","","46",""
"1977-02-06","1977","02","06","","-11.2","","-23.5","","-17.4","","35.4","","0.0","","0.0","","0.0","T","0.0","T","14","","29","","41",""
"1977-02-07","1977","02","07","","-6.6","","-16.7","","-11.7","","29.7","","0.0","","0.0","","0.0","","0.0","","14","","33","","50",""
"1977-02-08","1977","02","08","","-8.1","","-18.0","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","13","","22","","33",""
"1977-02-09","1977","02","09","","-1.6","","-8.6","","-5.1","","23.1","","0.0","","0.0","","0.0","T","0.0","T","13","","20","","39",""
"1977-02-10","1977","02","10","","1.8","","-10.2","","-4.2","","22.2","","0.0","","0.0","","2.0","","1.8","","13","","","","<31",""
"1977-02-11","1977","02","11","","3.9","","-5.8","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","11","","22","","39",""
"1977-02-12","1977","02","12","","4.5","","0.8","","2.7","","15.3","","0.0","","8.4","","0.0","","8.4","","8","","9","","41",""
"1977-02-13","1977","02","13","","2.3","","-3.9","","-0.8","","18.8","","0.0","","2.0","","0.5","","2.4","","5","","27","","72",""
"1977-02-14","1977","02","14","","-1.8","","-7.4","","-4.6","","22.6","","0.0","","0.0","","0.0","T","0.0","T","5","","27","","63",""
"1977-02-15","1977","02","15","","-6.8","","-15.2","","-11.0","","29.0","","0.0","","0.0","","0.0","T","0.0","T","5","","28","","37",""
"1977-02-16","1977","02","16","","-9.8","","-16.6","","-13.2","","31.2","","0.0","","0.0","","0.0","T","0.0","T","4","","31","","39",""
"1977-02-17","1977","02","17","","-5.8","","-13.6","","-9.7","","27.7","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"1977-02-18","1977","02","18","","0.1","","-10.9","","-5.4","","23.4","","0.0","","0.0","","0.0","T","0.0","T","3","","21","","37",""
"1977-02-19","1977","02","19","","-0.8","","-8.8","","-4.8","","22.8","","0.0","","0.0","","0.0","T","0.0","T","3","","32","","33",""
"1977-02-20","1977","02","20","","-2.8","","-10.9","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","2","","33","","43",""
"1977-02-21","1977","02","21","","-6.8","","-14.1","","-10.5","","28.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","33","","39",""
"1977-02-22","1977","02","22","","2.8","","-7.7","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"1977-02-23","1977","02","23","","-2.7","","-6.2","","-4.5","","22.5","","0.0","","0.0","T","2.0","","1.9","","0","T","8","","48",""
"1977-02-24","1977","02","24","","5.1","","-4.8","","0.2","","17.8","","0.0","","6.3","","0.0","T","6.3","","0","T","8","","41",""
"1977-02-25","1977","02","25","","1.7","","-2.3","","-0.3","","18.3","","0.0","","0.0","","0.7","","0.6","","0","T","27","","67",""
"1977-02-26","1977","02","26","","0.3","","-2.3","","-1.0","","19.0","","0.0","","1.0","","0.4","","1.4","","0","T","26","","48",""
"1977-02-27","1977","02","27","","4.4","","-4.2","","0.1","","17.9","","0.0","","2.7","","0.0","T","2.7","","0","T","24","","76",""
"1977-02-28","1977","02","28","","-2.1","","-6.9","","-4.5","","22.5","","0.0","","0.0","","0.3","","0.2","","0","T","26","","52",""
"1977-03-01","1977","03","01","","-3.9","","-7.9","","-5.9","","23.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","27","","57",""
"1977-03-02","1977","03","02","","1.4","","-7.2","","-2.9","","20.9","","0.0","","0.0","","0.0","","0.0","","0","T","26","","54",""
"1977-03-03","1977","03","03","","2.3","","-6.6","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","0","T","9","","50",""
"1977-03-04","1977","03","04","","5.3","","0.2","","2.8","","15.2","","0.0","","14.9","","0.0","T","14.9","","0","T","24","","67",""
"1977-03-05","1977","03","05","","3.7","","0.8","","2.3","","15.7","","0.0","","0.0","T","0.0","T","0.0","T","0","T","24","","61",""
"1977-03-06","1977","03","06","","1.8","","-0.3","","0.8","","17.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","28","","46",""
"1977-03-07","1977","03","07","","2.6","","-3.0","","-0.2","","18.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","37",""
"1977-03-08","1977","03","08","","6.6","","-3.8","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","0","T","23","","48",""
"1977-03-09","1977","03","09","","13.5","","3.8","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","0","T","22","","61",""
"1977-03-10","1977","03","10","","15.5","","2.2","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1977-03-11","1977","03","11","","15.3","","-0.2","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1977-03-12","1977","03","12","","15.2","","-0.4","","7.4","","10.6","","0.0","","14.5","","0.0","","14.5","","0","","","","<31",""
"1977-03-13","1977","03","13","","14.0","","4.1","","9.1","","8.9","","0.0","","11.0","","0.0","","11.0","","0","","25","","43",""
"1977-03-14","1977","03","14","","12.2","","0.9","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","0","","30","","39",""
"1977-03-15","1977","03","15","","9.7","","0.0","","4.9","","13.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"1977-03-16","1977","03","16","","7.3","","-2.7","","2.3","","15.7","","0.0","","0.0","T","0.0","T","0.0","T","0","","29","","74",""
"1977-03-17","1977","03","17","","3.6","","-3.5","","0.1","","17.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","30","","52",""
"1977-03-18","1977","03","18","","-0.8","","-8.0","","-4.4","","22.4","","0.0","","0.0","","6.4","","6.0","","0","","8","","78",""
"1977-03-19","1977","03","19","","3.5","","-11.8","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"1977-03-20","1977","03","20","","0.8","","-7.2","","-3.2","","21.2","","0.0","","0.0","","6.4","","5.7","","3","","31","","52",""
"1977-03-21","1977","03","21","","5.5","","-5.7","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1977-03-22","1977","03","22","","1.4","","-4.1","","-1.4","","19.4","","0.0","","0.0","","4.4","","3.2","","2","","34","","63",""
"1977-03-23","1977","03","23","","6.0","","-8.0","","-1.0","","19.0","","0.0","","0.0","","0.0","T","0.0","T","6","","31","","65",""
"1977-03-24","1977","03","24","","-3.2","","-10.1","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","3","","33","","67",""
"1977-03-25","1977","03","25","","1.6","","-8.2","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","3","","34","","56",""
"1977-03-26","1977","03","26","","7.4","","-6.3","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","0","T","36","","35",""
"1977-03-27","1977","03","27","","8.5","","-3.3","","2.6","","15.4","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"1977-03-28","1977","03","28","","8.6","","2.6","","5.6","","12.4","","0.0","","8.9","","0.0","","8.9","","0","T","","","<31",""
"1977-03-29","1977","03","29","","21.6","","5.3","","13.5","","4.5","","0.0","","1.7","","0.0","","1.7","","0","T","25","","70",""
"1977-03-30","1977","03","30","","22.8","","4.5","","13.7","","4.3","","0.0","","5.2","","0.0","","5.2","","0","","23","","69",""
"1977-03-31","1977","03","31","","8.6","","-1.2","","3.7","","14.3","","0.0","","0.8","","0.0","","0.8","","0","","31","","59",""
"1977-04-01","1977","04","01","","5.1","","-4.8","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"1977-04-02","1977","04","02","","13.8","","0.3","","7.1","","10.9","","0.0","","11.2","","0.0","","11.2","","0","","25","","50",""
"1977-04-03","1977","04","03","","13.4","","-2.5","","5.5","","12.5","","0.0","","0.0","T","0.0","","0.0","T","0","","26","","78",""
"1977-04-04","1977","04","04","","3.0","","-4.3","","-0.7","","18.7","","0.0","","3.8","","0.0","T","3.8","","0","","10","","78",""
"1977-04-05","1977","04","05","","7.2","","-2.7","","2.3","","15.7","","0.0","","6.6","","0.5","","7.1","","0","","26","","96",""
"1977-04-06","1977","04","06","","0.4","","-5.3","","-2.5","","20.5","","0.0","","0.0","","0.0","T","0.0","T","0","","29","","63",""
"1977-04-07","1977","04","07","","2.3","","-6.4","","-2.1","","20.1","","0.0","","0.2","","0.2","","0.4","","0","","32","","63",""
"1977-04-08","1977","04","08","","-1.6","","-9.4","","-5.5","","23.5","","0.0","","0.0","","0.0","T","0.0","T","0","T","32","","74",""
"1977-04-09","1977","04","09","","6.1","","-7.4","","-0.7","","18.7","","0.0","","0.0","","0.0","","0.0","","0","","28","","41",""
"1977-04-10","1977","04","10","","12.3","","-2.4","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","16","","33",""
"1977-04-11","1977","04","11","","26.8","","-0.4","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","0","","25","","54",""
