"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2008-01-01","2008","01","01","","1.0","","-8.4","","-3.7","","21.7","","0.0","","0.0","","9.4","","10.2","","5","","34","","48",""
"2008-01-02","2008","01","02","","-8.4","","-15.4","","-11.9","","29.9","","0.0","","0.0","","0.0","","0.0","","11","","25","","44",""
"2008-01-03","2008","01","03","","-4.7","","-17.7","","-11.2","","29.2","","0.0","","0.0","","0.0","","0.0","","11","","25","","57",""
"2008-01-04","2008","01","04","","-1.7","","-5.5","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","11","","23","","56",""
"2008-01-05","2008","01","05","","3.4","","-3.6","","-0.1","","18.1","","0.0","","0.0","T","0.0","T","0.0","T","11","","","","<31",""
"2008-01-06","2008","01","06","","7.2","","1.4","","4.3","","13.7","","0.0","","0.8","","0.0","","0.8","","2","","","","<31",""
"2008-01-07","2008","01","07","","14.9","","6.9","","10.9","","7.1","","0.0","","2.2","","0.0","","2.2","","0","T","","","<31",""
"2008-01-08","2008","01","08","","15.5","","11.3","","13.4","","4.6","","0.0","","4.2","","0.0","","4.2","","0","","21","","54",""
"2008-01-09","2008","01","09","","11.6","","0.8","","6.2","","11.8","","0.0","","13.4","","0.0","","13.4","","0","","26","","107",""
"2008-01-10","2008","01","10","","3.8","","-1.8","","1.0","","17.0","","0.0","","1.2","","0.0","T","1.2","","0","","10","","52",""
"2008-01-11","2008","01","11","","8.4","","1.7","","5.1","","12.9","","0.0","","2.8","","0.0","","2.8","","0","","23","","69",""
"2008-01-12","2008","01","12","","3.9","","-0.7","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","0","","25","","33",""
"2008-01-13","2008","01","13","","2.7","","-1.9","","0.4","","17.6","","0.0","","2.4","","0.8","","3.2","","0","","10","","39",""
"2008-01-14","2008","01","14","","3.2","","-0.7","","1.3","","16.7","","0.0","","0.4","","1.6","","2.2","","0","T","","","<31",""
"2008-01-15","2008","01","15","","-0.2","","-3.1","","-1.7","","19.7","","0.0","","0.0","","3.0","","2.8","","1","","","","<31",""
"2008-01-16","2008","01","16","","-0.1","","-7.7","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"2008-01-17","2008","01","17","","2.6","","-0.9","","0.9","","17.1","","0.0","","0.4","","0.4","","0.8","","2","","19","","35",""
"2008-01-18","2008","01","18","","2.6","","-5.0","","-1.2","","19.2","","0.0","","0.6","","0.0","T","0.6","","0","T","26","","83",""
"2008-01-19","2008","01","19","","-3.2","","-12.2","","-7.7","","25.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","27","","57",""
"2008-01-20","2008","01","20","","-8.2","","-13.5","","-10.9","","28.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","26","","69",""
"2008-01-21","2008","01","21","","-6.7","","-12.4","","-9.6","","27.6","","0.0","","0.0","","0.0","T","0.0","T","0","T","26","","48",""
"2008-01-22","2008","01","22","","-0.2","","-8.2","","-4.2","","22.2","","0.0","","0.0","","4.0","","3.4","","0","T","30","","57",""
"2008-01-23","2008","01","23","","-6.1","","-9.1","","-7.6","","25.6","","0.0","","0.0","","0.0","T","0.0","T","2","","27","","43",""
"2008-01-24","2008","01","24","","-5.7","","-11.3","","-8.5","","26.5","","0.0","","0.0","","0.4","","0.4","","2","","31","","37",""
"2008-01-25","2008","01","25","","-5.4","","-10.7","","-8.1","","26.1","","0.0","","0.0","","0.0","","0.0","","2","","28","","50",""
