"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1965-01-01","1965","01","01","","-1.7","","-7.8","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","0","","9","","45",""
"1965-01-02","1965","01","02","","-1.7","","-7.8","","-4.8","","22.8","","0.0","","0.0","","16.3","","15.0","","3","","9","","66",""
"1965-01-03","1965","01","03","","-3.3","","-8.3","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","13","","34","","60",""
"1965-01-04","1965","01","04","","-0.6","","-11.7","","-6.2","","24.2","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"1965-01-05","1965","01","05","","2.2","","-3.3","","-0.6","","18.6","","0.0","","0.0","","0.0","T","0.0","T","8","","25","","35",""
"1965-01-06","1965","01","06","","1.7","","-10.0","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1965-01-07","1965","01","07","","1.7","","-10.6","","-4.5","","22.5","","0.0","","1.0","","0.0","","1.0","","5","","11","","43",""
"1965-01-08","1965","01","08","","11.7","","1.7","","6.7","","11.3","","0.0","","14.5","","0.0","","14.5","","5","","27","","64",""
"1965-01-09","1965","01","09","","11.1","","-6.7","","2.2","","15.8","","0.0","","0.8","","0.0","T","0.8","","0","T","27","","72",""
"1965-01-10","1965","01","10","","-3.9","","-8.9","","-6.4","","24.4","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"1965-01-11","1965","01","11","","-0.6","","-6.7","","-3.7","","21.7","","0.0","","0.0","","1.3","","0.8","","0","T","23","","56",""
"1965-01-12","1965","01","12","","1.7","","-7.2","","-2.8","","20.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","23","","61",""
"1965-01-13","1965","01","13","","-1.7","","-8.9","","-5.3","","23.3","","0.0","","0.0","","0.0","T","0.0","T","0","T","29","","40",""
"1965-01-14","1965","01","14","","-8.9","","-22.8","","-15.9","","33.9","","0.0","","0.0","","0.5","","0.3","","0","T","32","","42",""
