"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1978-01-01","1978","01","01","","-6.2","","-11.7","","-9.0","","27.0","","0.0","","0.0","","3.7","","2.9","","2","","36","","44",""
"1978-01-02","1978","01","02","","-5.1","","-13.8","","-9.5","","27.5","","0.0","","0.0","","0.2","","0.0","T","5","","24","","48",""
"1978-01-03","1978","01","03","","-6.2","","-12.8","","-9.5","","27.5","","0.0","","0.0","","0.2","","0.0","T","5","","32","","52",""
"1978-01-04","1978","01","04","","-0.7","","-14.4","","-7.6","","25.6","","0.0","","0.0","","0.0","T","0.0","T","5","","26","","39",""
"1978-01-05","1978","01","05","","0.6","","-3.9","","-1.7","","19.7","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"1978-01-06","1978","01","06","","-2.9","","-8.4","","-5.7","","23.7","","0.0","","0.0","T","0.0","T","0.0","T","4","","","","<31",""
"1978-01-07","1978","01","07","","-2.8","","-8.9","","-5.9","","23.9","","0.0","","0.6","","0.0","T","0.6","","4","","","","<31",""
"1978-01-08","1978","01","08","","4.0","","-4.4","","-0.2","","18.2","","0.0","","15.8","","3.4","","19.2","","3","","33","","56",""
"1978-01-09","1978","01","09","","-3.7","","-19.7","","-11.7","","29.7","","0.0","","0.0","","2.3","","1.8","","5","","32","","61",""
"1978-01-10","1978","01","10","","-9.0","","-18.9","","-14.0","","32.0","","0.0","","0.0","","0.6","","0.4","","5","","30","","78",""
"1978-01-11","1978","01","11","","-5.9","","-11.5","","-8.7","","26.7","","0.0","","0.0","","0.0","T","0.0","T","4","","26","","61",""
"1978-01-12","1978","01","12","","-4.9","","-8.8","","-6.9","","24.9","","0.0","","0.0","","0.4","","0.0","T","4","","26","","43",""
"1978-01-13","1978","01","13","","-4.8","","-10.2","","-7.5","","25.5","","0.0","","0.0","","5.1","","4.2","","5","","4","","46",""
"1978-01-14","1978","01","14","","-9.8","","-15.6","","-12.7","","30.7","","0.0","","0.0","","0.4","","0.0","T","10","","36","","56",""
"1978-01-15","1978","01","15","","-10.6","","-18.3","","-14.5","","32.5","","0.0","","0.0","","0.0","T","0.0","T","8","","","","<31",""
"1978-01-16","1978","01","16","","-5.5","","-13.3","","-9.4","","27.4","","0.0","","0.0","","0.0","T","0.0","T","8","","24","","35",""
"1978-01-17","1978","01","17","","-7.5","","-15.1","","-11.3","","29.3","","0.0","","0.0","","2.0","","1.4","","7","","5","","43",""
"1978-01-18","1978","01","18","","-6.2","","-13.2","","-9.7","","27.7","","0.0","","0.0","","1.0","","0.6","","10","","1","","37",""
"1978-01-19","1978","01","19","","-5.9","","-13.1","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","10","","6","","31",""
"1978-01-20","1978","01","20","","-7.1","","-12.4","","-9.8","","27.8","","0.0","","0.0","","10.2","","7.5","","10","","5","","43",""
"1978-01-21","1978","01","21","","-8.4","","-15.9","","-12.2","","30.2","","0.0","","0.0","","2.3","","1.0","","18","","","","<31",""
"1978-01-22","1978","01","22","","-5.3","","-15.9","","-10.6","","28.6","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"1978-01-23","1978","01","23","","-5.9","","-11.2","","-8.6","","26.6","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"1978-01-24","1978","01","24","","0.6","","-8.4","","-3.9","","21.9","","0.0","","0.0","","7.1","","5.9","","19","","","","<31",""
"1978-01-25","1978","01","25","","1.4","","-0.3","","0.6","","17.4","","0.0","","2.2","","2.5","","4.7","","24","","9","","54",""
"1978-01-26","1978","01","26","","3.9","","-12.3","","-4.2","","22.2","","0.0","","11.8","","8.0","","18.4","","15","","8","","115",""
"1978-01-27","1978","01","27","","-5.2","","-9.1","","-7.2","","25.2","","0.0","","0.0","","1.2","","0.6","","20","","30","","48",""
"1978-01-28","1978","01","28","","-7.8","","-16.4","","-12.1","","30.1","","0.0","","0.0","","0.2","","0.0","T","20","","30","","39",""
"1978-01-29","1978","01","29","","-9.2","","-18.8","","-14.0","","32.0","","0.0","","0.0","","0.0","T","0.0","T","20","","32","","31",""
"1978-01-30","1978","01","30","","-6.6","","-17.1","","-11.9","","29.9","","0.0","","0.0","","0.0","T","0.0","T","20","","32","","41",""
"1978-01-31","1978","01","31","","-7.1","","-10.4","","-8.8","","26.8","","0.0","","0.0","","0.0","T","0.0","T","20","","26","","37",""
"1978-02-01","1978","02","01","","-6.0","","-11.9","","-9.0","","27.0","","0.0","","0.0","","0.0","T","0.0","T","20","","27","","43",""
"1978-02-02","1978","02","02","","-5.6","","-12.7","","-9.2","","27.2","","0.0","","0.0","","2.2","","1.0","","19","","","","<31",""
"1978-02-03","1978","02","03","","-9.0","","-21.3","","-15.2","","33.2","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"1978-02-04","1978","02","04","","-12.4","","-22.6","","-17.5","","35.5","","0.0","","0.0","","0.0","T","0.0","T","19","","","","<31",""
"1978-02-05","1978","02","05","","-10.9","","-20.3","","-15.6","","33.6","","0.0","","0.0","","6.9","","4.0","","19","","6","","37",""
"1978-02-06","1978","02","06","","-11.4","","-17.5","","-14.5","","32.5","","0.0","","0.0","","0.9","","0.5","","24","","36","","52",""
"1978-02-07","1978","02","07","","-7.3","","-15.1","","-11.2","","29.2","","0.0","","0.0","","1.4","","1.1","","25","","36","","67",""
