"Station Name","TORONTO LESTER B. PEARSON INT'L A"
"Province","ONTARIO"
"Latitude","43.68"
"Longitude","-79.63"
"Elevation","173.40"
"Climate Identifier","6158733"
"WMO Identifier","71624"
"TC Identifier","YYZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only preliminary quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1991-01-01","1991","01","01","","0.1","","-9.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","2","","23","","32",""
"1991-01-02","1991","01","02","","0.6","","-8.1","","-3.8","","21.8","","0.0","","0.0","","0.6","","0.6","","2","","23","","41",""
"1991-01-03","1991","01","03","","-4.5","","-10.3","","-7.4","","25.4","","0.0","","0.0","","0.2","","0.2","","3","","26","","41",""
"1991-01-04","1991","01","04","","-4.9","","-11.0","","-8.0","","26.0","","0.0","","0.0","","0.0","T","0.0","T","2","","24","","56",""
"1991-01-05","1991","01","05","","-3.0","","-8.0","","-5.5","","23.5","","0.0","","0.0","","6.8","","6.4","","2","","","","<31",""
"1991-01-06","1991","01","06","","0.8","","-11.0","","-5.1","","23.1","","0.0","","0.0","","0.0","T","0.0","T","9","","","","<31",""
"1991-01-07","1991","01","07","","-5.8","","-18.4","","-12.1","","30.1","","0.0","","0.0","","0.0","T","0.0","T","7","","35","","37",""
"1991-01-08","1991","01","08","","-3.0","","-17.0","","-10.0","","28.0","","0.0","","0.0","","2.4","","0.4","","7","","11","","41",""
"1991-01-09","1991","01","09","","1.6","","-6.6","","-2.5","","20.5","","0.0","","1.0","","0.4","","1.4","","8","","29","","33",""
"1991-01-10","1991","01","10","","-1.9","","-11.4","","-6.7","","24.7","","0.0","","0.0","","0.0","T","0.0","T","7","","33","","41",""
"1991-01-11","1991","01","11","","-1.8","","-11.7","","-6.8","","24.8","","0.0","","0.2","","9.8","","10.4","","7","","10","","57",""
"1991-01-12","1991","01","12","","-0.2","","-10.4","","-5.3","","23.3","","0.0","","3.2","","0.2","","3.4","","14","","9","","32",""
"1991-01-13","1991","01","13","","-0.6","","-13.4","","-7.0","","25.0","","0.0","","0.0","","0.0","T","0.0","T","14","","","","<31",""
"1991-01-14","1991","01","14","","2.3","","-1.8","","0.3","","17.7","","0.0","","0.0","T","0.2","","0.2","","14","","23","","32",""
"1991-01-15","1991","01","15","","3.3","","1.5","","2.4","","15.6","","0.0","","0.0","","0.0","","0.0","","8","","","","<31",""
"1991-01-16","1991","01","16","","2.7","","0.4","","1.6","","16.4","","0.0","","6.7","","0.8","","7.7","","3","","","","<31",""
"1991-01-17","1991","01","17","","2.4","","-1.7","","0.4","","17.6","","0.0","","0.2","","0.0","T","0.2","","2","","27","","50",""
"1991-01-18","1991","01","18","","0.0","","-2.4","","-1.2","","19.2","","0.0","","0.0","","0.0","T","0.0","T","2","","26","","74",""
"1991-01-19","1991","01","19","","4.9","","-1.3","","1.8","","16.2","","0.0","","0.0","","0.0","","0.0","","2","","22","","50",""
"1991-01-20","1991","01","20","","3.7","","-13.1","","-4.7","","22.7","","0.0","","0.0","T","0.0","T","0.0","T","2","","34","","43",""
"1991-01-21","1991","01","21","","-12.7","","-18.8","","-15.8","","33.8","","0.0","","0.0","","0.0","","0.0","","2","","1","","41",""
"1991-01-22","1991","01","22","","-6.4","","-18.1","","-12.3","","30.3","","0.0","","0.0","","0.0","","0.0","","2","","19","","46",""
"1991-01-23","1991","01","23","","-0.7","","-8.6","","-4.7","","22.7","","0.0","","0.0","","1.2","","1.1","","2","","27","","65",""
"1991-01-24","1991","01","24","","-5.1","","-17.2","","-11.2","","29.2","","0.0","","0.0","","0.2","","0.2","","4","","27","","50",""
"1991-01-25","1991","01","25","","-9.0","","-18.2","","-13.6","","31.6","","0.0","","0.0","","0.0","","0.0","","4","","26","","39",""
"1991-01-26","1991","01","26","","-4.8","","-14.4","","-9.6","","27.6","","0.0","","0.0","","0.0","T","0.0","T","4","","21","","35",""
"1991-01-27","1991","01","27","","-0.8","","-9.8","","-5.3","","23.3","","0.0","","0.0","","1.0","","0.8","","3","","21","","63",""
"1991-01-28","1991","01","28","","1.5","","-6.5","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","4","","22","","59",""
"1991-01-29","1991","01","29","","-2.0","","-8.1","","-5.1","","23.1","","0.0","","0.0","","0.0","T","0.0","T","3","","","","<31",""
